n_0,component,beta,volume,S,Z,betaE,betaF,betaOmega,betamu,dens,n,betapV,PE_n,betaF_n
258,0,1.372288015808758,512.0,307.9374817634157,-0.3879202687794673,-687.045488603148,-994.9829703665637,100.08342934510256,-4.2444434097351404,0.50390625,258.0,-100.08342934510256,-3.0335956899224805,-3.856523140955673
259,0,1.372288015808758,512.0,307.6825073436851,-0.39055762295405533,-691.5477254326138,-999.2302327762989,101.15442434510032,-4.248589409735132,0.505859375,259.0,-101.15442434510032,-3.038770571428571,-3.8580317867810767
260,0,1.372288015808758,512.0,307.43552512433575,-0.3932675744042032,-696.0446240616982,-1003.4801491860339,102.24956934509282,-4.252806609735103,0.5078125,260.0,-102.24956934509282,-3.0438906846153846,-3.8595390353309
261,0,1.372288015808758,512.0,307.1662874608237,-0.39667877852524674,-700.5695585349454,-1007.7358459957691,103.5331611950894,-4.25773565973509,0.509765625,261.0,-103.5331611950894,-3.04904983908046,-3.8610568812098434
262,0,1.372288015808758,512.0,306.907330239143,-0.3989576055156815,-705.0882902663611,-1011.9956205055041,104.52689264510855,-4.261536309735163,0.51171875,262.0,-104.52689264510855,-3.0541523587786257,-3.8625787042194815
263,0,1.372288015808758,512.0,306.64882269230714,-0.4011789075859616,-709.6100959229323,-1016.2589186152394,105.5100526951079,-4.265281259735161,0.513671875,263.0,-105.5100526951079,-3.0592245931558932,-3.864102352149199
264,0,1.372288015808758,512.0,306.3502310001634,-0.404531428579919,-714.1759520248111,-1020.5261830249744,106.7962971450986,-4.270160909735125,0.515625,264.0,-106.7962971450986,-3.0643799924242425,-3.865629481155206
265,0,1.372288015808758,512.0,306.049884723933,-0.4071365146985251,-718.7493557107766,-1024.7992404347096,107.89117639510914,-4.274303459735165,0.517578125,265.0,-107.89117639510914,-3.069517237735849,-3.86716694503664
266,0,1.372288015808758,512.0,305.74434573481403,-0.40891989189877587,-723.3304442096307,-1029.0747899444448,108.77269124507438,-4.277622109735034,0.51953125,266.0,-108.77269124507438,-3.074636909774436,-3.8687022178362587
267,0,1.372288015808758,512.0,305.4348691692817,-0.4118939441764473,-727.919615484898,-1033.3544846541797,109.97568309511144,-4.282135459735173,0.521484375,267.0,-109.97568309511144,-3.0797402921348316,-3.8702415155587255
268,0,1.372288015808758,512.0,305.0748885594319,-0.4145105191982622,-732.5641723044832,-1037.6390608639151,111.08881914513427,-4.286298059735259,0.5234375,268.0,-111.08881914513427,-3.084956186567164,-3.871787540536997
269,0,1.372288015808758,512.0,304.71442690585627,-0.41673866197053017,-737.212653867794,-1041.9270807736502,112.10270007007261,-4.290073534735029,0.525390625,269.0,-112.10270007007261,-3.090143933085502,-3.873334872764499
270,0,1.372288015808758,512.0,304.3419069494546,-0.4194498627762397,-741.8773009839306,-1046.2192079333852,113.25146294958472,-4.294335818085074,0.52734375,270.0,-113.25146294958472,-3.0953368814814812,-3.874885955308834
271,0,1.372288015808758,512.0,303.940905076862,-0.42238302727404237,-746.5748473329584,-1050.5157524098204,114.46580039126547,-4.298824918085188,0.529296875,271.0,-114.46580039126547,-3.100579970479705,-3.876441890811145
272,0,1.372288015808758,512.0,303.5158656053202,-0.42496693117065076,-751.3009921642354,-1054.8168577695556,115.59100527841701,-4.302970084735193,0.53125,272.0,-115.59100527841701,-3.105861125,-3.8780031535645425
273,0,1.372288015808758,512.0,303.06428016420114,-0.4278409719505285,-756.0574124150896,-1059.1216925792908,116.80058534249429,-4.30740761143511,0.533203125,273.0,-116.80058534249429,-3.111184402934066,-3.8795666394845814
274,0,1.372288015808758,512.0,302.6418581127068,-0.4306424187620233,-760.789814879719,-1063.4316729924258,117.99602274079439,-4.31177991143511,0.53515625,274.0,-117.99602274079439,-3.116404948908759,-3.8811374926730866
275,0,1.372288015808758,512.0,302.1392486407194,-0.43371640100005526,-765.6060037614416,-1067.745252402161,119.27201027501519,-4.316426409735186,0.537109375,275.0,-119.27201027501519,-3.121809549094545,-3.8827100087351307
276,0,1.372288015808758,512.0,301.6402884595884,-0.4364091495471079,-770.4242373523077,-1072.0645258118961,120.44892527500178,-4.320700909735137,0.5390625,276.0,-120.44892527500178,-3.1271803840615946,-3.8842917601880296
277,0,1.372288015808758,512.0,301.11273043713527,-0.43891151182303445,-775.273923784496,-1076.3866542216313,121.57848877498054,-4.324783909735061,0.541015625,277.0,-121.57848877498054,-3.1325951841191335,-3.8858723979120264
278,0,1.372288015808758,512.0,300.56860914370986,-0.44195314127692875,-780.1454844876564,-1080.7140936313663,122.86297327498619,-4.329413909735081,0.54296875,278.0,-122.86297327498619,-3.138028366910072,-3.887460768458152
279,0,1.372288015808758,512.0,299.9942943244514,-0.44364150277780406,-785.05118771665,-1085.0454820411014,123.77597927500733,-4.332693409735157,0.544921875,279.0,-123.77597927500733,-3.143511777781362,-3.8890519069573526
280,0,1.372288015808758,512.0,299.4120366103514,-0.44580240812499433,-789.9674438404852,-1089.3794804508366,124.82467427499842,-4.336443409735125,0.546875,280.0,-124.82467427499842,-3.148983485717857,-3.8906410016101307
281,0,1.372288015808758,512.0,298.7836472278234,-0.44896272161919903,-794.9347216327483,-1093.7183688605717,126.15852477499493,-4.3411989097351125,0.548828125,281.0,-126.15852477499493,-3.1545485622811387,-3.8922361881159135
282,0,1.372288015808758,512.0,298.1245698746486,-0.4518839619680769,-799.9373083956582,-1098.0618782703068,127.43127727499768,-4.345720409735122,0.55078125,282.0,-127.43127727499768,-3.160165411351064,-3.8938364477670455
283,0,1.372288015808758,512.0,297.4427020501205,-0.453378886130696,-804.9671076299214,-1102.409809680042,128.30622477498696,-4.348819909735084,0.552734375,283.0,-128.30622477498696,-3.165812636045936,-3.8954410236043886
284,0,1.372288015808758,512.0,296.71506144584464,-0.4552563530810291,-810.0444566439323,-1106.759518089777,129.29280427501226,-4.352296909735173,0.5546875,284.0,-129.29280427501226,-3.1715420985950704,-3.897040556654144
285,0,1.372288015808758,512.0,295.9822782356898,-0.45862737991231833,-815.1321252638224,-1111.1144034995123,130.70880327501072,-4.357274409735169,0.556640625,285.0,-130.70880327501072,-3.177257740354386,-3.89864702982285
286,0,1.372288015808758,512.0,295.15922835755987,-0.4612884345280223,-820.3148385516874,-1115.4740669092473,131.92849227501438,-4.361547409735181,0.55859375,286.0,-131.92849227501438,-3.183175580423077,-3.9002589752071586
287,0,1.372288015808758,512.0,294.31325547752294,-0.4632980932927355,-825.5242428414597,-1119.8374983189826,132.9665527750151,-4.365170909735184,0.560546875,287.0,-132.9665527750151,-3.1891199512229966,-3.9018728164424483
288,0,1.372288015808758,512.0,293.4392126960022,-0.46497437942701303,-830.7651960327155,-1124.2044087287177,133.91262127497976,-4.3684619097350605,0.5625,288.0,-133.91262127497976,-3.1951028680590277,-3.9034875303080474
289,0,1.372288015808758,512.0,292.5108014923794,-0.46730560302771146,-836.0636206460733,-1128.5744221384527,135.0513192750086,-4.37240740973516,0.564453125,289.0,-135.0513192750086,-3.2011892941211073,-3.905101806707449
290,0,1.372288015808758,512.0,291.5500167292887,-0.4696464492241156,-841.3992068188993,-1132.949223548188,136.19747027499352,-4.376367909735109,0.56640625,290.0,-136.19747027499352,-3.207327124141379,-3.906721460510993
291,0,1.372288015808758,512.0,290.54390947635966,-0.47183066073881347,-846.7832484815633,-1137.327157957923,137.30272227499472,-4.380171409735112,0.568359375,291.0,-137.30272227499472,-3.2135441099690722,-3.9083407489962987
292,0,1.372288015808758,512.0,289.4422089813179,-0.4738336413527169,-852.2673573863403,-1141.7095663676582,138.35942327499333,-4.383797909735108,0.5703125,292.0,-138.35942327499333,-3.219968239729452,-3.909964268382391
293,0,1.372288015808758,512.0,288.36067437543625,-0.47485971936848637,-857.7340794019569,-1146.0947537773932,139.1338977749665,-4.386445909735016,0.572265625,293.0,-139.1338977749665,-3.226305276453925,-3.9115861903665294
294,0,1.372288015808758,512.0,287.198098152272,-0.4767877696428249,-863.2843600348563,-1150.4824581871283,140.17560427499052,-4.389993409735098,0.57421875,294.0,-140.17560427499052,-3.2328063129285716,-3.913205640092273
295,0,1.372288015808758,512.0,286.0322367187773,-0.4790197805933438,-868.8425038780861,-1154.8747405968634,141.31083527503642,-4.393849409735253,0.576171875,295.0,-141.31083527503642,-3.2392826983084744,-3.91482962914191
296,0,1.372288015808758,512.0,284.7678227433116,-0.47995867660480557,-874.5023342632871,-1159.2701570065988,142.06776827502244,-4.396411909735207,0.578125,296.0,-142.06776827502244,-3.2459656621655406,-3.9164532331304014
297,0,1.372288015808758,512.0,283.46462909089564,-0.4809403022727167,-880.2029353254381,-1163.6675644163338,142.83926977499686,-4.39901290973512,0.580078125,297.0,-142.83926977499686,-3.2527036565690235,-3.9180726074624035
298,0,1.372288015808758,512.0,282.12688107228473,-0.4809985210570641,-885.9413017537843,-1168.068182826069,143.3375592750051,-4.400690409735148,0.58203125,298.0,-143.3375592750051,-3.259488778526846,-3.919691888678084
299,0,1.372288015808758,512.0,280.70584194231265,-0.48138758954846966,-891.7631032934914,-1172.468945235804,143.93488927499243,-4.402688409735106,0.583984375,299.0,-143.93488927499243,-3.266431859535117,-3.921300820186636
300,0,1.372288015808758,512.0,279.21920331586057,-0.4833203442499636,-897.6543563296786,-1176.8735596455392,144.99610327498908,-4.406232209735094,0.5859375,300.0,-144.99610327498908,-3.273497353336667,-3.9229118654851307
301,0,1.372288015808758,512.0,277.68819561814007,-0.48453180406975066,-903.5932140371342,-1181.2814096552743,145.84407302499494,-4.409054759735113,0.587890625,301.0,-145.84407302499494,-3.280631149504983,-3.924522955665363
302,0,1.372288015808758,512.0,276.0840941337897,-0.4844527548840302,-909.6075750312198,-1185.6916691650094,146.30473197497713,-4.410584109735055,0.58984375,302.0,-146.30473197497713,-3.28789988742053,-3.926131354851025
303,0,1.372288015808758,512.0,274.46284327387434,-0.4842582296204539,-915.63973460087,-1190.1025778747444,146.73024357499753,-4.411989509735122,0.591796875,303.0,-146.73024357499753,-3.2951634521485147,-3.927731280114668
304,0,1.372288015808758,512.0,272.72454335539805,-0.48455956965480146,-921.7911048290816,-1194.5156481844797,147.30610917505965,-4.413887359735327,0.59375,304.0,-147.30610917505965,-3.3026649868421054,-3.9293277900805252
305,0,1.372288015808758,512.0,270.9531998173902,-0.4852557209017266,-927.9771527768248,-1198.930352594215,148.00299487502662,-4.4161749097352185,0.595703125,305.0,-148.00299487502662,-3.310200183606557,-3.930919188833492
306,0,1.372288015808758,512.0,269.12222094586105,-0.485323662336577,-934.2257770580891,-1203.3479980039501,148.50904067499255,-4.417833459735107,0.59765625,306.0,-148.50904067499255,-3.3178351503267973,-3.93250979739853
307,0,1.372288015808758,512.0,267.2214942567243,-0.48446435761089496,-940.5445252569609,-1207.7660195136853,148.73055778654475,-4.418555626385114,0.599609375,307.0,-148.73055778654475,-3.3255868273615636,-3.934091268774219
308,0,1.372288015808758,512.0,265.2548681457158,-0.48407947058981865,-946.9302411110045,-1212.1851092567204,149.09647694166415,-4.419745409735015,0.6015625,308.0,-149.09647694166415,-3.3334466103896103,-3.935665939145196
309,0,1.372288015808758,512.0,263.2167672117489,-0.48279533181276163,-953.3887431214064,-1216.6055103331553,149.18375753014334,-4.420029993085109,0.603515625,309.0,-149.18375753014334,-3.3414271715210355,-3.9372346612723472
310,0,1.372288015808758,512.0,261.12155051939294,-0.4816665245596904,-959.9036187234976,-1221.0251692428906,149.31662261350402,-4.420457393085144,0.60546875,310.0,-149.31662261350402,-3.3494887612903224,-3.9387908685254533
311,0,1.372288015808758,512.0,258.9688126260153,-0.4805286376290226,-966.4776124933103,-1225.4464251193256,149.44440630262602,-4.420870840585053,0.607421875,311.0,-149.44440630262602,-3.357637028938907,-3.940342202956031
312,0,1.372288015808758,512.0,256.7431223113067,-0.4777639824784508,-973.123788612754,-1229.8669109240607,149.06236253327666,-4.4196451072350555,0.609375,312.0,-149.06236253327666,-3.3659016538461537,-3.9418811247566046
313,0,1.372288015808758,512.0,254.46223136898107,-0.4761885684131401,-979.8234839648146,-1234.2857153337957,149.04702191331285,-4.419593409735171,0.611328125,313.0,-149.04702191331285,-3.37423807028754,-3.943404841322031
314,0,1.372288015808758,512.0,252.11993040673042,-0.475791031571127,-986.5861673368006,-1238.706097743531,149.39838391333387,-4.4207149097352385,0.61328125,314.0,-149.39838391333387,-3.3826675668789807,-3.9449238781641114
315,0,1.372288015808758,512.0,249.70611209484764,-0.47434652829624324,-993.4210330584185,-1243.1271451532662,149.4191564133166,-4.420781909735183,0.615234375,315.0,-149.4191564133166,-3.3912105269841275,-3.94643538143894
316,0,1.372288015808758,512.0,247.2225994669684,-0.47063777187753214,-1000.325062096033,-1247.5476615630014,148.72153591330016,-4.4185734097351315,0.6171875,316.0,-148.72153591330016,-3.3998589113924056,-3.9479356378575994
317,0,1.372288015808758,512.0,244.67591799680622,-0.4676462394740879,-1007.2883739759302,-1251.9642919727364,148.24385791328586,-4.417060409735086,0.619140625,317.0,-148.24385791328586,-3.4085890094637223,-3.949414170260998
318,0,1.372288015808758,512.0,242.1203532817317,-0.46457630161416186,-1014.2614291007399,-1256.3817823824716,147.73526391330347,-4.415462409735142,0.62109375,318.0,-147.73526391330347,-3.417286528301887,-3.95088610812098
319,0,1.372288015808758,512.0,239.47414119285986,-0.4595743069382421,-1021.3210755993468,-1260.7952167922067,146.60420391329922,-4.411910409735128,0.623046875,319.0,-146.60420391329922,-3.4261273228840126,-3.9523361027968864
320,0,1.372288015808758,512.0,236.74748405989635,-0.4555468997290205,-1028.4581191420455,-1265.2056032019418,145.77500791328657,-4.409314409735089,0.625,320.0,-145.77500791328657,-3.4350891124999996,-3.953767510006068
321,0,1.372288015808758,512.0,233.9566555086178,-0.45259809007254864,-1035.657190103059,-1269.6138456116769,145.28398691328812,-4.407781409735094,0.626953125,321.0,-145.28398691328812,-3.4441358753894082,-3.9551833196625448
322,0,1.372288015808758,512.0,231.1089156062949,-0.44911843761897485,-1042.9122504151171,-1274.021166021412,144.6161369133099,-4.405705909735161,0.62890625,322.0,-144.6161369133099,-3.453253155279503,-3.9565874721161864
323,0,1.372288015808758,512.0,228.23544118051223,-0.4435754765118892,-1050.189816250635,-1278.4252574311472,143.27487891334022,-4.4015484097352555,0.630859375,323.0,-143.27487891334022,-3.4623647554179566,-3.957972933223366
324,0,1.372288015808758,512.0,225.2731711857657,-0.43814726516455316,-1057.5510916551168,-1282.8242628408825,141.95971391331523,-4.397481409735178,0.6328125,324.0,-141.95971391331523,-3.4716083827160498,-3.959334144570625
325,0,1.372288015808758,512.0,222.22332024924526,-0.43401380896392905,-1064.9969000013723,-1287.2202202506176,141.05448791327694,-4.39469140973506,0.634765625,325.0,-141.05448791327694,-3.4809846646153844,-3.960677600771131
326,0,1.372288015808758,512.0,219.1636641862408,-0.4274303616971373,-1072.4499814741118,-1291.6136456603526,139.34229791326675,-4.389435409735029,0.63671875,326.0,-139.34229791326675,-3.490319680981595,-3.9620050480378914
327,0,1.372288015808758,512.0,216.0150631303036,-0.42027743704363973,-1079.984027939784,-1295.9990910700876,137.4307219132702,-4.3835774097350395,0.638671875,327.0,-137.4307219132702,-3.4997780305810395,-3.9632999726913996
328,0,1.372288015808758,512.0,212.8225180355032,-0.414654798516129,-1087.5582824443195,-1300.3808004798227,136.00677391329032,-4.379230409735101,0.640625,328.0,-136.00677391329032,-3.509268036585366,-3.964575611218972
329,0,1.372288015808758,512.0,209.5365023636832,-0.4084154845389033,-1095.2210495258746,-1304.7575518895578,134.36869441329918,-4.374243909735128,0.642578125,329.0,-134.36869441329918,-3.5188964012158057,-3.9658284251962246
330,0,1.372288015808758,512.0,206.22886700687218,-0.4033364103433459,-1102.9004212924208,-1309.129288299293,133.10101541330414,-4.370394859735143,0.64453125,330.0,-133.10101541330414,-3.5285030787878786,-3.967058449391797
331,0,1.372288015808758,512.0,202.88382966326094,-0.3972866243605816,-1110.6145119457672,-1313.498341609028,131.50187266335251,-4.3655595597352885,0.646484375,331.0,-131.50187266335251,-3.5381281450151056,-3.9682729353747073
332,0,1.372288015808758,512.0,199.4615436732406,-0.3896109512449539,-1118.398863745523,-1317.8604074187635,129.3508358133247,-4.3590700097352055,0.6484375,332.0,-129.3508358133247,-3.5478494457831324,-3.969459058490252
333,0,1.372288015808758,512.0,195.98619660427767,-0.3816540947846427,-1126.2302850242208,-1322.2164816284985,127.09081356328602,-4.352274159735089,0.650390625,333.0,-127.09081356328602,-3.557615363363363,-3.970620064950446
334,0,1.372288015808758,512.0,192.48088114065717,-0.37226509524941437,-1134.0840745975765,-1326.5649557382337,124.3365418133044,-4.344016459735144,0.65234375,334.0,-124.3365418133044,-3.5673716047904187,-3.97175136448573
335,0,1.372288015808758,512.0,188.9059952467378,-0.3634178625769138,-1141.998519301231,-1330.9045145479688,121.74498396326612,-4.33626715973503,0.654296875,335.0,-121.74498396326612,-3.5772015402985073,-3.972849297158116
336,0,1.372288015808758,512.0,185.29982486853373,-0.354741208372923,-1149.93766518917,-1335.2374900577038,119.19304601330214,-4.328662309735137,0.65625,336.0,-119.19304601330214,-3.5870265357142856,-3.9739211013622135
337,0,1.372288015808758,512.0,181.54491748391592,-0.3460305126507933,-1158.0169216835232,-1339.561839167439,116.61228276331735,-4.320991459735183,0.658203125,337.0,-116.61228276331735,-3.5970961899109795,-3.974960947084389
338,0,1.372288015808758,512.0,177.7622987926561,-0.3372327376132765,-1166.117174184518,-1343.8794729771741,113.98466531328745,-4.3132075097350935,0.66015625,338.0,-113.98466531328745,-3.607151526627219,-3.975974772121817
339,0,1.372288015808758,512.0,173.96767123896007,-0.3290143076588823,-1174.2205829479492,-1348.1882541869093,111.5358502963611,-4.305970809685164,0.662109375,339.0,-111.5358502963611,-3.617154324483776,-3.976956502026281
340,0,1.372288015808758,512.0,170.12721484630083,-0.319028584451272,-1182.3641997502436,-1352.4914145965445,108.46971871343248,-4.296944509735226,0.6640625,340.0,-108.46971871343248,-3.627184458823529,-3.977915925283954
341,0,1.372288015808758,512.0,166.2191881213662,-0.3081059202502314,-1190.5629550850135,-1356.7821432063797,105.06411880532892,-4.286939184785069,0.666015625,341.0,-105.06411880532892,-3.637273595307918,-3.978833264534838
342,0,1.372288015808758,512.0,162.2692753459362,-0.2978964058367447,-1198.7960176201784,-1361.0652929661146,101.8805707961667,-4.277619484685033,0.66796875,342.0,-101.8805707961667,-3.6473768304093572,-3.9797230788482882
343,0,1.372288015808758,512.0,158.24742732402547,-0.2872517189968388,-1207.0899548517243,-1365.3373821757498,98.52733961591571,-4.267827177235176,0.669921875,343.0,-98.52733961591571,-3.6575504839650144,-3.9805754582383375
344,0,1.372288015808758,512.0,154.16312431829306,-0.27586367460906086,-1215.437823002292,-1369.600947320585,94.89710406551694,-4.25726177728518,0.671875,344.0,-94.89710406551694,-3.6677792325581393,-3.981398102676119
345,0,1.372288015808758,512.0,150.05323273283125,-0.26347897283566374,-1223.798672997489,-1373.8519057303201,90.90024562830399,-4.245658409735142,0.673828125,345.0,-90.90024562830399,-3.677976104347826,-3.9821794368994787
346,0,1.372288015808758,512.0,145.8851227532209,-0.25316679083318516,-1232.2071413868343,-1378.0922641400552,87.59570962828207,-4.236092409735079,0.67578125,346.0,-87.59570962828207,-3.688214323699422,-3.982925618901894
347,0,1.372288015808758,512.0,141.6700567091675,-0.24266699748781653,-1240.6540338406228,-1382.3240905497903,84.20544812827234,-4.2263099097350505,0.677734375,347.0,-84.20544812827234,-3.698474224783862,-3.9836429122472343
348,0,1.372288015808758,512.0,137.42131491285386,-0.22932403054120387,-1249.1235690466715,-1386.5448839595254,79.80476262833895,-4.213648409735242,0.6796875,348.0,-79.80476262833895,-3.7087225747126435,-3.9843243791940384
349,0,1.372288015808758,512.0,133.09598124062222,-0.21572066440781512,-1257.6554061286386,-1390.7513873692608,75.28651187832747,-4.20068165973521,0.681640625,349.0,-75.28651187832747,-3.7190422808022925,-3.984960995327395
350,0,1.372288015808758,512.0,128.73238168088392,-0.20079340322360428,-1266.2138655981119,-1394.9462472789958,70.2776911282615,-4.186354109735021,0.68359375,350.0,-70.2776911282615,-3.729358445714286,-3.9855607065114165
351,0,1.372288015808758,512.0,124.29207599245774,-0.18569397529430123,-1274.832019596273,-1399.1240955887308,65.17858532829973,-4.17180250973513,0.685546875,351.0,-65.17858532829973,-3.739739760683761,-3.9861085344408287
352,0,1.372288015808758,512.0,119.84146267845244,-0.17277416115999245,-1283.4483896200136,-1403.289852298466,60.81650472831734,-4.15939305973518,0.6875,352.0,-60.81650472831734,-3.7500583977272726,-3.9866188985751876
353,0,1.372288015808758,512.0,115.34848064330549,-0.1583442432612855,-1292.0944010648957,-1407.4428817082012,55.89551787123378,-4.145434559715113,0.689453125,353.0,-55.89551787123378,-3.76037976203966,-3.987090316453828
354,0,1.372288015808758,512.0,110.78884810752561,-0.14117429751756985,-1300.7918733103706,-1411.5807214178963,49.97570132121973,-4.128690459715017,0.69140625,354.0,-49.97570132121973,-3.7707487457627122,-3.987516162197447
355,0,1.372288015808758,512.0,106.18004059143027,-0.1257306959953119,-1309.520222036201,-1415.7002626276312,44.634397078335724,-4.113618759735118,0.693359375,355.0,-44.634397078335724,-3.781122692957746,-3.987888063739806
356,0,1.372288015808758,512.0,101.44644887163372,-0.11228860597849322,-1318.3615100657328,-1419.8079589373665,39.97474372834358,-4.100513209735141,0.6953125,356.0,-39.97474372834358,-3.791669539325843,-3.9882246037566476
357,0,1.372288015808758,512.0,96.74254139714458,-0.09572334279652536,-1327.158747649957,-1423.9012890471015,34.173233378359555,-4.084242359735185,0.697265625,357.0,-34.173233378359555,-3.8020673837535015,-3.9885190169386595
358,0,1.372288015808758,512.0,91.9403168025326,-0.08180419393404374,-1336.0361268543043,-1427.9764436568369,29.28590142838766,-4.070565209735264,0.69921875,358.0,-29.28590142838766,-3.812570268156424,-3.98876101580122
359,0,1.372288015808758,512.0,87.08362790339879,-0.0673332609424298,-1344.9587915631732,-1432.042419466572,24.1726406783323,-4.05630935973511,0.701171875,359.0,-24.1726406783323,-3.8231065626740945,-3.98897609879268
360,0,1.372288015808758,512.0,82.28527760595921,-0.045816275356444044,-1353.8037847703479,-1436.089062376307,16.493859128319855,-4.034952559735075,0.703125,360.0,-16.493859128319855,-3.8334271,-3.9891362843786307
361,0,1.372288015808758,512.0,77.35595922808079,-0.025972643707244114,-1362.7563653579614,-1440.1123245860422,9.376124378315126,-4.015203459735062,0.705078125,361.0,-9.376124378315126,-3.8439076343490304,-3.989230816027818
362,0,1.372288015808758,512.0,72.38321481868729,-0.007969007813102438,-1371.73625447709,-1444.1194692957772,2.8847808283430822,-3.997249309735139,0.70703125,362.0,-2.8847808283430822,-3.854385237569061,-3.9892803019220366
363,0,1.372288015808758,512.0,67.35376506166904,0.009579985321398421,-1380.7530581438434,-1448.1068232055125,-3.4775346716676268,-3.97969500973511,0.708984375,363.0,3.4775346716676268,-3.8648792176308544,-3.9892749950565083
364,0,1.372288015808758,512.0,62.317094003943794,0.025704575746396167,-1389.7617653113036,-1452.0788593152474,-9.356465571688204,-3.963523059735053,0.7109375,364.0,9.356465571688204,-3.8752993296703298,-3.989227635481449
365,0,1.372288015808758,512.0,57.15773066900124,0.045738520491468454,-1398.8761386559813,-1456.0338693249826,-16.694559979385986,-3.943395368070128,0.712890625,365.0,16.694559979385986,-3.885873304109589,-3.989133888561596
366,0,1.372288015808758,512.0,52.01822789442508,0.06661903455255862,-1407.9474221569626,-1459.9656500513877,-24.382566646236455,-3.9223581513801946,0.71484375,366.0,24.382566646236455,-3.896303704918033,-3.9889771859327534
367,0,1.372288015808758,512.0,46.779463892072954,0.08595239504123683,-1417.09912173567,-1463.878585627743,-31.54452898013392,-3.902817593045256,0.716796875,367.0,31.54452898013392,-3.9068369373297003,-3.988769988086493
368,0,1.372288015808758,512.0,41.512971230534276,0.10730016754059675,-1426.258314006944,-1467.7712852374782,-39.4864616549396,-3.881208759735159,0.71875,368.0,39.4864616549396,-3.9173277608695654,-3.988508927275756
369,0,1.372288015808758,512.0,36.21924277614653,0.12931860729382522,-1435.4217603710667,-1471.6410031472133,-47.71856609142151,-3.8588683931051264,0.720703125,369.0,47.71856609142151,-3.9277701246612464,-3.988187000398952
370,0,1.372288015808758,512.0,30.794855620043563,0.1500588745265421,-1444.6941664036449,-1475.4890220236884,-55.521783574820574,-3.8377492931050483,0.72265625,370.0,55.521783574820574,-3.938370637837838,-3.98780816763159
371,0,1.372288015808758,512.0,25.429878797001265,0.17092990571895972,-1453.886622936422,-1479.3165017334234,-63.41499502173406,-3.8164461097350113,0.724609375,371.0,63.41499502173406,-3.9487569703504044,-3.9873760154539712
372,0,1.372288015808758,512.0,19.88515888094298,0.1949512065099044,-1463.2367553622155,-1483.1219142431585,-72.52184882168444,-3.7919356597351452,0.7265625,372.0,72.52184882168444,-3.9593963333333333,-3.9868868662450496
373,0,1.372288015808758,512.0,14.410506027602196,0.21752356815468996,-1472.4898670252915,-1486.9003730528937,-81.13629092169936,-3.768804509735105,0.728515625,373.0,81.13629092169936,-3.969789104557641,-3.9863280778897954
374,0,1.372288015808758,512.0,8.848479088677323,0.23966419069974934,-1481.8110441739514,-1490.6595232626287,-89.63440732170625,-3.7460564597350867,0.73046875,374.0,89.63440732170625,-3.9802589197860962,-3.985720650434836
375,0,1.372288015808758,512.0,3.2599901921494165,0.2664628695244125,-1491.1324957802144,-1494.3924859723638,-99.92357607165468,-3.7185837597352247,0.732421875,375.0,99.92357607165468,-3.990673429333333,-3.985046629259637
376,0,1.372288015808758,512.0,-2.4711565096906725,0.29167399979162034,-1500.5678472917898,-1498.0966907820991,-109.66942392164924,-3.692625709735239,0.734375,376.0,109.66942392164924,-4.001253287234043,-3.9842997095268595
377,0,1.372288015808758,512.0,-8.10593512535388,0.31483816491159955,-1509.8836725171882,-1501.7777373918343,-118.69398817167303,-3.668657159735176,0.736328125,377.0,118.69398817167303,-4.011545984084881,-3.9834953246467752
378,0,1.372288015808758,512.0,-13.80707296789592,0.34019148339075217,-1519.2410780694654,-1505.4340051015695,-128.59238072170433,-3.642438159735093,0.73828125,378.0,128.59238072170433,-4.0218643809523815,-3.982629643125845
379,0,1.372288015808758,512.0,-19.600092989578116,0.36368859095434564,-1528.6627067008826,-1509.0626137113045,-137.837975971697,-3.618006959735112,0.740234375,379.0,137.837975971697,-4.032251810026385,-3.981695550689458
380,0,1.372288015808758,512.0,-25.454936036527897,0.3863158166360473,-1538.1249550575676,-1512.6700190210397,-146.80001032169798,-3.59439475973511,0.7421875,380.0,146.80001032169798,-4.042662463157894,-3.980710576371157
381,0,1.372288015808758,512.0,-31.38547700965023,0.41588951593627727,-1547.636880240425,-1516.2514032307747,-158.45390557172163,-3.563772959735047,0.744140625,381.0,158.45390557172163,-4.053113480314961,-3.979662475671325
382,0,1.372288015808758,512.0,-37.33244013695594,0.4422467971771862,-1557.1300050774657,-1519.7975649405098,-168.9382765216851,-3.536280859735143,0.74609375,382.0,168.9382765216851,-4.063473916230366,-3.978527656912329
383,0,1.372288015808758,512.0,-43.33868685911716,0.4634797072366668,-1566.6626518093622,-1523.323964950245,-177.5127278716434,-3.513867459735252,0.748046875,383.0,177.5127278716434,-4.073855446475196,-3.977347166971919
384,0,1.372288015808758,512.0,-49.397032755189,0.4917278419834907,-1576.2223326151693,-1526.8252998599803,-188.8234913216604,-3.484379709735208,0.75,384.0,188.8234913216604,-4.084234208333333,-3.9761075517186986
385,0,1.372288015808758,512.0,-55.491484712087185,0.5262978373290651,-1585.7842090818026,-1530.2927243697154,-202.62466737169007,-3.448488459735131,0.751953125,385.0,202.62466737169007,-4.094563210389611,-3.974786297064196
386,0,1.372288015808758,512.0,-61.6535874189276,0.556250064304976,-1595.3758641983782,-1533.7222767794506,-214.71252482172076,-3.4171237097350513,0.75390625,386.0,214.71252482172076,-4.104894911917099,-3.9733737740400272
