phase,mu_0,beta,volume,kT,density,omega,P
1,-2.630620724255646,1.0526315789473684,512.0,0.9500000000000001,0.8150579627349258,-514.3141357655288,1.0045197964170485
1,-2.6174909492645786,1.0526315789473684,512.0,0.9500000000000001,0.8157097158708628,-519.7955100689975,1.0152256056035107
1,-2.6045401674534596,1.0526315789473684,512.0,0.9500000000000001,0.8163500634676147,-525.2064426645413,1.0257938333291823
1,-2.59176356409549,1.0526315789473684,512.0,0.9500000000000001,0.8169793950636677,-530.5487550306982,1.0362280371693324
1,-2.5791565161551473,1.0526315789473684,512.0,0.9500000000000001,0.817598076974925,-535.8241985655185,1.0465316378232783
1,-2.5667145822454405,1.0526315789473684,512.0,0.9500000000000001,0.8182064536370586,-541.0344581144192,1.056707926004725
1,-2.554433493234355,1.0526315789473684,512.0,0.9500000000000001,0.8188048489477188,-546.1811552784292,1.066760068903182
1,-2.5423091434507583,1.0526315789473684,512.0,0.9500000000000001,0.8193935676031526,-551.2658515196364,1.0766911162492898
1,-2.5303375824444476,1.0526315789473684,512.0,0.9500000000000001,0.8199728964213532,-556.2900510791053,1.0865040060138775
1,-2.5185150072589555,1.0526315789473684,512.0,0.9500000000000001,0.8205431056424735,-561.2552037211651,1.0962015697679006
1,-2.5068377551792906,1.0526315789473684,512.0,0.9500000000000001,0.8211044501967311,-566.1627073167092,1.1057865377279477
1,-2.4953022969200176,1.0526315789473684,512.0,0.9500000000000001,0.8216571709302714,-571.0139102770122,1.1152615435097895
1,-2.483905230221967,1.0526315789473684,512.0,0.9500000000000001,0.8222014957802651,-575.8101138485591,1.124629128610467
1,-2.4726432738285165,1.0526315789473684,512.0,0.9500000000000001,0.8227376408917195,-580.5525742784532,1.133891746637604
1,-2.4615132618147584,1.0526315789473684,512.0,0.9500000000000001,0.8232658116699632,-585.2425048591538,1.1430517673030347
1,-2.450512138245025,1.0526315789473684,512.0,0.9500000000000001,0.8237862037643535,-589.8810778605533,1.1521114801963932
1,-2.4396369521362287,1.0526315789473684,512.0,0.9500000000000001,0.8242990039803715,-594.469426356739,1.1610730983530058
1,-2.4288848527062403,1.0526315789473684,512.0,0.9500000000000001,0.8248043911188141,-599.0086459541931,1.1699387616292833
1,-2.418253084888165,1.0526315789473684,512.0,0.9500000000000001,0.8253025367422016,-603.4997964276566,1.1787105398977669
1,-2.407738985092862,1.0526315789473684,512.0,0.9500000000000001,0.8257936058697626,-607.9439032693934,1.187390436073034
1,-2.3973399772034014,1.0526315789473684,512.0,0.9500000000000001,0.8262777576034013,-612.3419591571743,1.195980388978856
1,-2.3870535687863823,1.0526315789473684,512.0,0.9500000000000001,0.8267551456878726,-616.6949253459044,1.2044822760662195
1,-2.3768773475061855,1.0526315789473684,512.0,0.9500000000000001,0.8272259190090284,-621.0037329874673,1.212897915991147
1,-2.366808977729247,1.0526315789473684,512.0,0.9500000000000001,0.8276902220344334,-625.2692843830447,1.2212290710606342
1,-2.3568461973063957,1.0526315789473684,512.0,0.9500000000000001,0.8281481952008911,-629.4924541718773,1.2294774495544478
1,-2.346986814522169,1.0526315789473684,512.0,0.9500000000000001,0.8285999752535417,-633.6740904601678,1.2376447079300152
1,-2.3372287052008165,1.0526315789473684,512.0,0.9500000000000001,0.8290456955411682,-637.8150158935866,1.2457324529171614
1,-2.3275698099594258,1.0526315789473684,512.0,0.9500000000000001,0.8294854862722003,-641.9160286766137,1.253742243509011
1,-2.318008131599293,1.0526315789473684,512.0,0.9500000000000001,0.8299194747357184,-645.9779035417473,1.2616755928549752
1,-2.3085417326272686,1.0526315789473684,512.0,0.9500000000000001,0.8303477854914811,-650.0013926714153,1.269533970061358
1,-2.2991687328993815,1.0526315789473684,512.0,0.9500000000000001,0.8307705405326875,-653.9872265752513,1.2773188019047876
1,-2.289887307379581,1.0526315789473684,512.0,0.9500000000000001,0.8311878594248685,-657.9361149252288,1.2850314744633375
1,-2.2806956840069033,1.0526315789473684,512.0,0.9500000000000001,0.8315998594239586,-661.8487473509986,1.292673334669919
1,-2.2715921416648364,1.0526315789473684,512.0,0.9500000000000001,0.832006655576264,-665.7257941976208,1.300245691792228
1,-2.262575008247057,1.0526315789473684,512.0,0.9500000000000001,0.8324083608027365,-669.5679072477636,1.3077498188432883
1,-2.25364265881411,1.0526315789473684,512.0,0.9500000000000001,0.8328050859696489,-673.3757204102975,1.3151869539263623
1,-2.2447935138359383,1.0526315789473684,512.0,0.9500000000000001,0.8331969399475075,-677.1498503771144,1.3225583015178015
1,-2.236026037515514,1.0526315789473684,512.0,0.9500000000000001,0.833584029659775,-680.8908972498753,1.3298650336911626
1,-2.227338736189122,1.0526315789473684,512.0,0.9500000000000001,0.833966460122778,-684.5994451382983,1.3371082912857388
1,-2.2187301567991256,1.0526315789473684,512.0,0.9500000000000001,0.8343443344779562,-688.2760627314973,1.3442891850224556
1,-2.21019888543531,1.0526315789473684,512.0,0.9500000000000001,0.8347177540174711,-691.9213038437904,1.351408796569903
1,-2.2017435459411403,1.0526315789473684,512.0,0.9500000000000001,0.8350868182040363,-695.5357079363171,1.3584681795631193
1,-2.1933627985814987,1.0526315789473684,512.0,0.9500000000000001,0.8354516246857254,-699.1198006157211,1.3654683605775804
1,-2.1850553387686733,1.0526315789473684,512.0,0.9500000000000001,0.8358122693064123,-702.6740941110817,1.3724103400607064
1,-2.1768198958435736,1.0526315789473684,512.0,0.9500000000000001,0.8361688461124276,-706.1990877302057,1.379295093223058
1,-2.1686552319093177,1.0526315789473684,512.0,0.9500000000000001,0.8365214473559489,-709.6952682963356,1.3861235708912805
1,-2.1605601407145163,1.0526315789473684,512.0,0.9500000000000001,0.8368701634956015,-713.1631105662573,1.3928967003247212
1,-2.152533446583741,1.0526315789473684,512.0,0.9500000000000001,0.8372150831946915,-716.6030776307388,1.3996153859975367
1,-2.144574003392789,1.0526315789473684,512.0,0.9500000000000001,0.8375562933174973,-720.015621298188,1.4062805103480234
1,-2.1366806935865283,1.0526315789473684,512.0,0.9500000000000001,0.8378938789239775,-723.4011824623472,1.4128929344967718
1,-2.1288524272372067,1.0526315789473684,512.0,0.9500000000000001,0.8382279232632782,-726.7601914548169,1.4194534989351892
1,-2.1210881411412448,1.0526315789473684,512.0,0.9500000000000001,0.838558507766381,-730.0930683831461,1.4259630241858323
1,-2.1133867979526375,1.0526315789473684,512.0,0.9500000000000001,0.8388857120382226,-733.4002234551866,1.4324223114359114
1,-2.1057473853512056,1.0526315789473684,512.0,0.9500000000000001,0.8392096138496304,-736.682057290375,1.4388321431452638
1,-2.098168915244019,1.0526315789473684,512.0,0.9500000000000001,0.8395302891293553,-739.938961218567,1.4451932836300136
1,-2.090650422998422,1.0526315789473684,512.0,0.9500000000000001,0.8398478119565335,-743.1713175670164,1.451506479623079
1,-2.0831909667051747,1.0526315789473684,512.0,0.9500000000000001,0.8401622545538425,-746.3794999360593,1.457772460812616
1,-2.0757896264702933,1.0526315789473684,512.0,0.9500000000000001,0.8404736872816349,-749.563873464035,1.4639919403594435
1,-2.0684455037342686,1.0526315789473684,512.0,0.9500000000000001,0.8407821786333,-752.7247950819459,1.4701656153944256
1,-2.0611577206173957,1.0526315789473684,512.0,0.9500000000000001,0.8410877952321006,-755.8626137583356,1.4762941674967491
1,-2.053925419290025,1.0526315789473684,512.0,0.9500000000000001,0.8413906018296945,-758.977670734836,1.4823782631539766
1,-2.0467477613666016,1.0526315789473684,512.0,0.9500000000000001,0.8416906613065536,-762.0702997528152,1.4884185542047172
1,-2.039623927322429,1.0526315789473684,512.0,0.9500000000000001,0.8419880346744515,-765.1408272715308,1.4944156782647087
1,-2.032553115932134,1.0526315789473684,512.0,0.9500000000000001,0.8422827810811799,-768.1895726781783,1.500370259137067
1,-2.025534543728879,1.0526315789473684,512.0,0.9500000000000001,0.8425749578176325,-771.2168484902022,1.5062829072074262
1,-2.0185674444834016,1.0526315789473684,512.0,0.9500000000000001,0.8428646203273549,-774.2229605502168,1.5121542198246423
1,-2.0116510687020215,1.0526315789473684,512.0,0.9500000000000001,0.8431518222186656,-777.2082082138692,1.5179847816677132
1,-2.004784683142786,1.0526315789473684,512.0,0.9500000000000001,0.8434366152793966,-780.1728845309625,1.5237751650995361
1,-1.997967570348981,1.0526315789473684,512.0,0.9500000000000001,0.8437190494943008,-783.1172764201337,1.5295259305080737
1,-1.9911990281992553,1.0526315789473684,512.0,0.9500000000000001,0.8439991730651398,-786.0416648373758,1.5352376266354997
1,-1.9844783694736616,1.0526315789473684,512.0,0.9500000000000001,0.8442770324334491,-788.9463249386708,1.5409107908958415
1,-1.977804921434939,1.0526315789473684,512.0,0.9500000000000001,0.8445526723059482,-791.8315262369945,1.5465459496816298
1,-1.971178025424399,1.0526315789473684,512.0,0.9500000000000001,0.8448261356825508,-794.697532753934,1.5521436186600273
1,-1.9645970364718128,1.0526315789473684,512.0,0.9500000000000001,0.8450974638869032,-797.5446031661527,1.557704303058892
1,-1.9580613229187118,1.0526315789473684,512.0,0.9500000000000001,0.8453666965993667,-800.372990946925,1.563228497943213
1,-1.9515702660545635,1.0526315789473684,512.0,0.9500000000000001,0.8456338718923345,-803.1829445029465,1.5687166884823174
1,-1.9451232597652892,1.0526315789473684,512.0,0.9500000000000001,0.8458990262677716,-805.974707306624,1.57416935020825
1,-1.9387197101936309,1.0526315789473684,512.0,0.9500000000000001,0.8461621946968318,-808.7485180240323,1.579586949265688
1,-1.9323590354108855,1.0526315789473684,512.0,0.9500000000000001,0.8464234106614171,-811.5046106387201,1.5849699426537502
1,-1.9260406650995556,1.0526315789473684,512.0,0.9500000000000001,0.8466827061975105,-814.2432145715374,1.5903187784600339
1,-1.919764040246489,1.0526315789473684,512.0,0.9500000000000001,0.8469401119401262,-816.9645547966419,1.5956338960871912
1,-1.9135286128460816,1.0526315789473684,512.0,0.9500000000000001,0.8471956571696914,-819.6688519538496,1.6009157264723626
1,-1.9073338456131614,1.0526315789473684,512.0,0.9500000000000001,0.8474493698596907,-822.3563224574681,1.6061646922997423
1,-1.9011792117051745,1.0526315789473684,512.0,0.9500000000000001,0.8477012767253748,-825.0271786017562,1.611381208206555
1,-1.8950641944533095,1.0526315789473684,512.0,0.9500000000000001,0.8479514032733625,-827.6816286631444,1.6165656809827038
1,-1.8889882871022206,1.0526315789473684,512.0,0.9500000000000001,0.8481997738519289,-830.3198769993423,1.6217185097643405
1,-1.882950992558023,1.0526315789473684,512.0,0.9500000000000001,0.8484464117018059,-832.9421241454513,1.6268400862215846
1,-1.8769518231442441,1.0526315789473684,512.0,0.9500000000000001,0.8486913390072996,-835.5485669072007,1.6319307947406263
1,-1.8709903003654333,1.0526315789473684,512.0,0.9500000000000001,0.8489345769475419,-838.1393984514134,1.6369910126004168
1,-1.8650659546781398,1.0526315789473684,512.0,0.9500000000000001,0.8491761457476985,-840.7148083938076,1.6420211101441555
1,-1.8591783252689922,1.0526315789473684,512.0,0.9500000000000001,0.8494160647299553,-843.2749828842308,1.6470214509457632
1,-1.8533269598396074,1.0526315789473684,512.0,0.9500000000000001,0.8496543523641148,-845.8201046894205,1.6519923919715245
1,-1.8475114143980875,1.0526315789473684,512.0,0.9500000000000001,0.8498910263176438,-848.3503532733836,1.6569342837370773
1,-1.841731253056857,1.0526315789473684,512.0,0.9500000000000001,0.8501261035050134,-850.8659048754753,1.6618474704599127
1,-1.8359860478366148,1.0526315789473684,512.0,0.9500000000000001,0.8503596001361915,-853.3669325862622,1.6667322902075434
1,-1.8302753784761763,1.0526315789473684,512.0,0.9500000000000001,0.850591531764149,-855.853606421246,1.6715890750414961
1,-1.8245988322480013,1.0526315789473684,512.0,0.9500000000000001,0.8508219133312526,-858.3260933925192,1.676418151157264
1,-1.8189560037791956,1.0526315789473684,512.0,0.9500000000000001,0.851050759214432,-860.7845575784271,1.6812198390203654
1,-1.8133464948778013,1.0526315789473684,512.0,0.9500000000000001,0.8512780832690133,-863.2291601912997,1.6859944534986322
1,-1.8077699143641823,1.0526315789473684,512.0,0.9500000000000001,0.8515038988711228,-865.6600596433187,1.690742303990857
1,-1.8022258779073332,1.0526315789473684,512.0,0.9500000000000001,0.8517282189585795,-868.0774116105819,1.6954636945519177
1,-1.796714007865934,1.0526315789473684,512.0,0.9500000000000001,0.8519510560702034,-870.4813690954205,1.7001589240144932
1,-1.7912339331339924,1.0526315789473684,512.0,0.9500000000000001,0.8521724223834739,-872.8720824870283,1.704828286107477
1,-1.7857852889909083,1.0526315789473684,512.0,0.9500000000000001,0.8523923297504872,-875.2496996204549,1.709472069571201
1,-1.780367716955819,1.0526315789473684,512.0,0.9500000000000001,0.8526107897321734,-877.6143658340131,1.714090558269557
1,-1.7749808646460683,1.0526315789473684,512.0,0.9500000000000001,0.8528278136307412,-879.966224025152,1.718684031299125
1,-1.769624385639671,1.0526315789473684,512.0,0.9500000000000001,0.853043412520324,-882.3054147048399,1.7232527630953904
1,-1.764297939341629,1.0526315789473684,512.0,0.9500000000000001,0.8532575972758226,-884.6320760505052,1.727797023536143
1,-1.7590011908539764,1.0526315789473684,512.0,0.9500000000000001,0.8534703785999318,-886.946343957576,1.7323170780421406
1,-1.7537338108494271,1.0526315789473684,512.0,0.9500000000000001,0.8536817670483664,-889.2483520896623,1.7368131876751216
1,-1.7484954754485063,1.0526315789473684,512.0,0.9500000000000001,0.8538917730532918,-891.5382319274183,1.741285609233239
1,-1.7432858661000488,1.0526315789473684,512.0,0.9500000000000001,0.8541004069449809,-893.8161128161279,1.7457345953439998
1,-1.7381046694649591,1.0526315789473684,512.0,0.9500000000000001,0.854307678971729,-896.0821220120446,1.7501603945547746
1,-1.732951577303123,1.0526315789473684,512.0,0.9500000000000001,0.8545135993180586,-898.3363847275264,1.75456325142095
1,-1.7278262863633684,1.0526315789473684,512.0,0.9500000000000001,0.8547181781212483,-900.5790241749991,1.758943406591795
1,-1.7227284982763809,1.0526315789473684,512.0,0.9500000000000001,0.854921425486241,-902.8101616097797,1.763301096894101
1,-1.7176579194504755,1.0526315789473684,512.0,0.9500000000000001,0.8551233514989748,-905.0299163717951,1.7676365554136624
1,-1.7126142609701356,1.0526315789473684,512.0,0.9500000000000001,0.855323966238188,-907.2384059262247,1.7719500115746576
1,-1.7075972384972322,1.0526315789473684,512.0,0.9500000000000001,0.855523279785764,-909.4357459030983,1.776241691216989
1,-1.7026065721748351,1.0526315789473684,512.0,0.9500000000000001,0.8557213022356686,-911.6220501358799,1.7805118166716405
1,-1.697641986533541,1.0526315789473684,512.0,0.9500000000000001,0.8559180437015457,-913.7974306990616,1.7847606068341046
1,-1.692703210400234,1.0526315789473684,512.0,0.9500000000000001,0.8561135143230395,-915.9619979448007,1.788988277235939
1,-1.6877899768092062,1.0526315789473684,512.0,0.9500000000000001,0.8563077242709037,-918.1158605386223,1.7931950401144967
1,-1.682902022915564,1.0526315789473684,512.0,0.9500000000000001,0.8565006837509709,-920.2591254942149,1.7973811044808885
1,-1.6780390899108537,1.0526315789473684,512.0,0.9500000000000001,0.856692403007046,-922.391898207344,1.8015466761862187
1,-1.6732009229408316,1.0526315789473684,512.0,0.9500000000000001,0.8568828923227957,-924.5142824889077,1.805691957986148
1,-1.6683872710253198,1.0526315789473684,512.0,0.9500000000000001,0.8570721620227039,-926.6263805971603,1.8098171496038287
1,-1.6635978869800825,1.0526315789473684,512.0,0.9500000000000001,0.8572602224721525,-928.7282932691207,1.8139224477912514
1,-1.6588325273406606,1.0526315789473684,512.0,0.9500000000000001,0.8574470840767068,-930.8201197511971,1.8180080463890569
1,-1.6540909522881067,1.0526315789473684,512.0,0.9500000000000001,0.857632757280662,-932.9019578290414,1.8220741363848465
1,-1.6493729255765663,1.0526315789473684,512.0,0.9500000000000001,0.8578172525649219,-934.973903856659,1.8261209059700372
1,-1.6446782144626468,1.0526315789473684,512.0,0.9500000000000001,0.8580005804442683,-937.0360527847945,1.8301485405953017
1,-1.640006589636523,1.0526315789473684,512.0,0.9500000000000001,0.8581827514640871,-939.0884981886094,1.8341572230246277
1,-1.635357825154729,1.0526315789473684,512.0,0.9500000000000001,0.8583637761966061,-941.1313322946787,1.8381471333880444
1,-1.6307316983745868,1.0526315789473684,512.0,0.9500000000000001,0.8585436652367082,-943.1646460073157,1.8421184492330385
1,-1.6261279898902223,1.0526315789473684,512.0,0.9500000000000001,0.8587224291973645,-945.1885289342523,1.8460713455747115
1,-1.6215464834701263,1.0526315789473684,512.0,0.9500000000000001,0.8589000787047557,-947.2030694116877,1.8500059949447025
1,-1.6169869659962113,1.0526315789473684,512.0,0.9500000000000001,0.8590766243931154,-949.2083545287244,1.8539225674389148
1,-1.612449227404326,1.0526315789473684,512.0,0.9500000000000001,0.8592520768993557,-951.2044701512068,1.8578212307640758
1,-1.6079330606261828,1.0526315789473684,512.0,0.9500000000000001,0.8594264468575161,-953.191500944985,1.8617021502831739
1,-1.6034382615326592,1.0526315789473684,512.0,0.9500000000000001,0.859599744893076,-955.1695303986089,1.865565489059783
1,-1.5989646288784345,1.0526315789473684,512.0,0.9500000000000001,0.8597719816171746,-957.1386408454804,1.8694114079013289
1,-1.5945119642479226,1.0526315789473684,512.0,0.9500000000000001,0.8599431676207747,-959.0989134854702,1.873240065401309
1,-1.5900800720024688,1.0526315789473684,512.0,0.9500000000000001,0.8601133134688053,-961.0504284060186,1.877051617980505
1,-1.58566875922877,1.0526315789473684,512.0,0.9500000000000001,0.8602824296943146,-962.9932646027311,1.8808462199272091
1,-1.5812778356884862,1.0526315789473684,512.0,0.9500000000000001,0.8604505267926659,-964.9274999994876,1.8846240234364993
1,-1.5769071137690163,1.0526315789473684,512.0,0.9500000000000001,0.8606176152158016,-966.8532114680748,1.8883851786485837
1,-1.5725564084353942,1.0526315789473684,512.0,0.9500000000000001,0.8607837053665994,-968.7704748473549,1.89212983368624
1,-1.5682255371832858,1.0526315789473684,512.0,0.9500000000000001,0.8609488075933507,-970.6793649619883,1.8958581346913834
1,-1.5639143199930525,1.0526315789473684,512.0,0.9500000000000001,0.8611129321843698,-972.5799556407159,1.8995702258607732
1,-1.5596225792848486,1.0526315789473684,512.0,0.9500000000000001,0.8612760893627655,-974.4723197342199,1.9032662494808983
1,-1.5553501398747338,1.0526315789473684,512.0,0.9500000000000001,0.8614382892813806,-976.3565291325688,1.9069463459620484
1,-1.5510968289317637,1.0526315789473684,512.0,0.9500000000000001,0.8615995420179231,-978.2326547822643,1.9106106538716099
1,-1.5468624759360396,1.0526315789473684,512.0,0.9500000000000001,0.86175985757029,-980.1007667028933,1.9142593099665886
1,-1.542646912637686,1.0526315789473684,512.0,0.9500000000000001,0.8619192458521113,-981.9609340034069,1.9178924492254041
1,-1.5384499730167374,1.0526315789473684,512.0,0.9500000000000001,0.8620777166885035,-983.813224898024,1.9215102048789532
1,-1.5342714932439059,1.0526315789473684,512.0,0.9500000000000001,0.8622352798120563,-985.6577067217814,1.9251127084409794
1,-1.5301113116422065,1.0526315789473684,512.0,0.9500000000000001,0.8623919448590507,-987.4944459457311,1.928700089737756
1,-1.5259692686494224,1.0526315789473684,512.0,0.9500000000000001,0.8625477213659123,-989.3235081918018,1.932272476937113
1,-1.521845206781381,1.0526315789473684,512.0,0.9500000000000001,0.8627026187659073,-991.1449582473292,1.9358299965768149
1,-1.517738970596027,1.0526315789473684,512.0,0.9500000000000001,0.8628566463860816,-992.9588600792645,1.9393727735923134
1,-1.5136504066582652,1.0526315789473684,512.0,0.9500000000000001,0.8630098134444385,-994.7652768480725,1.9429009313438916
1,-1.5095793635055614,1.0526315789473684,512.0,0.9500000000000001,0.8631621290473649,-996.5642709213271,1.946414591643217
1,-1.505525691614271,1.0526315789473684,512.0,0.9500000000000001,0.8633136021872965,-998.355903887008,1.9499138747793126
1,-1.5014892433666889,1.0526315789473684,512.0,0.9500000000000001,0.8634642417406205,-1000.1402365665153,1.9533988995439753
1,-1.4974698730187928,1.0526315789473684,512.0,0.9500000000000001,0.8636140564658193,-1001.9173290273999,1.9568697832566404
1,-1.493467436668667,1.0526315789473684,512.0,0.9500000000000001,0.8637630550018418,-1003.6872405958258,1.9603266417887222
1,-1.4894817922255885,1.0526315789473684,512.0,0.9500000000000001,0.863911245866708,-1005.4500298687665,1.9637695895874345
1,-1.4855127993797592,1.0526315789473684,512.0,0.9500000000000001,0.8640586374563327,-1007.2057547259427,1.9671987396991069
1,-1.4815603195726679,1.0526315789473684,512.0,0.9500000000000001,0.8642052380435694,-1008.9544723415125,1.9706142037920167
1,-1.477624215968065,1.0526315789473684,512.0,0.9500000000000001,0.8643510557774658,-1010.6962391955144,1.974016092178739
1,-1.473704353423538,1.0526315789473684,512.0,0.9500000000000001,0.8644960986827251,-1012.4311110850765,1.97740451383804
1,-1.4698005984626692,1.0526315789473684,512.0,0.9500000000000001,0.8646403746593625,-1014.15914313539,1.9807795764363085
1,-1.465912819247764,1.0526315789473684,512.0,0.9500000000000001,0.8647838914825593,-1015.8803898104626,1.9841413863485597
1,-1.4620408855531355,1.0526315789473684,512.0,0.9500000000000001,0.8649266568026953,-1017.5949049236489,1.9874900486790017
1,-1.45818466873893,1.0526315789473684,512.0,0.9500000000000001,0.865068678145563,-1019.3027416479692,1.99082566728119
1,-1.4543440417254818,1.0526315789473684,512.0,0.9500000000000001,0.8652099629127464,-1021.0039525262201,1.9941483447777737
1,-1.4505188789681867,1.0526315789473684,512.0,0.9500000000000001,0.8653505183821657,-1022.6985894808805,1.9974581825798448
1,-1.4467090564328746,1.0526315789473684,512.0,0.9500000000000001,0.8654903517087719,-1024.386703823825,2.000755280905908
1,-1.4429144515716794,1.0526315789473684,512.0,0.9500000000000001,0.8656294699253869,-1026.0683462658374,2.0040397388004636
1,-1.4391349432993845,1.0526315789473684,512.0,0.9500000000000001,0.8657678799436849,-1027.7435669259455,2.0073116541522373
1,-1.435370411970239,1.0526315789473684,512.0,0.9500000000000001,0.8659055885552989,-1029.4124153405646,2.0105711237120403
1,-1.4316207393552323,1.0526315789473684,512.0,0.9500000000000001,0.866042602433054,-1031.0749404724688,2.0138182431102907
1,-1.4278858086198125,1.0526315789473684,512.0,0.9500000000000001,0.866178928132309,-1032.731190719585,2.0170531068741893
1,-1.4241655043020447,1.0526315789473684,512.0,0.9500000000000001,0.8663145720924095,-1034.3812139236197,2.0202758084445698
1,-1.420459712291192,1.0526315789473684,512.0,0.9500000000000001,0.866449540638236,-1036.0250573785188,2.0234864401924195
1,-1.4167683198067145,1.0526315789473684,512.0,0.9500000000000001,0.8665838399818473,-1037.6627678387656,2.026685093435089
1,-1.4130912153776753,1.0526315789473684,512.0,0.9500000000000001,0.8667174762242025,-1039.2943915275243,2.029871858452196
1,-1.4094282888225416,1.0526315789473684,512.0,0.9500000000000001,0.8668504553569656,-1040.9199741446257,2.033046824501222
1,-1.4057794312293748,1.0526315789473684,512.0,0.9500000000000001,0.8669827832643761,-1042.5395608744059,2.036210079832824
1,-1.4021445349363995,1.0526315789473684,512.0,0.9500000000000001,0.8671144657251835,-1044.1531963933985,2.0393617117058565
1,-1.3985234935129436,1.0526315789473684,512.0,0.9500000000000001,0.8672455084146383,-1045.7609248778824,2.042501806402114
1,-1.394916201740738,1.0526315789473684,512.0,0.9500000000000001,0.867375916906535,-1047.3627900112906,2.045630449240802
1,-1.3913225555955733,1.0526315789473684,512.0,0.9500000000000001,0.8675056966752956,-1048.9588349914825,2.0487477245927392
1,-1.3877424522292983,1.0526315789473684,512.0,0.9500000000000001,0.8676348530980934,-1050.5491025378851,2.051853715894307
1,-1.38417578995216,1.0526315789473684,512.0,0.9500000000000001,0.8677633914570081,-1052.1336348984996,2.054948505661132
1,-1.380622468215472,1.0526315789473684,512.0,0.9500000000000001,0.8678913169412062,-1053.712473856786,2.058032175501535
1,-1.3770823875946054,1.0526315789473684,512.0,0.9500000000000001,0.8680186346491465,-1055.2856607384188,2.061104806129724
1,-1.3735554497722968,1.0526315789473684,512.0,0.9500000000000001,0.8681453495907978,-1056.8532364179262,2.064166477378762
1,-1.3700415575222646,1.0526315789473684,512.0,0.9500000000000001,0.8682714666898691,-1058.415241325205,2.067217268213291
1,-1.3665406146931256,1.0526315789473684,512.0,0.9500000000000001,0.8683969907860485,-1059.9717154519235,2.070257256742038
1,-1.363052526192611,1.0526315789473684,512.0,0.9500000000000001,0.8685219266372392,-1061.52269835781,2.0732865202300976
1,-1.359577197972065,1.0526315789473684,512.0,0.9500000000000001,0.8686462789218012,-1063.0682291768294,2.076305135110995
1,-1.3561145370112315,1.0526315789473684,512.0,0.9500000000000001,0.8687700522407813,-1064.6083466232512,2.0793131769985376
1,-1.3526644513033144,1.0526315789473684,512.0,0.9500000000000001,0.8688932511201319,-1066.1430889976127,2.0823107206984623
1,-1.3492268498403077,1.0526315789473684,512.0,0.9500000000000001,0.8690158800129247,-1067.672494192576,2.085297840219875
1,-1.3458016425985924,1.0526315789473684,512.0,0.9500000000000001,0.8691379433015406,-1069.1965996986862,2.0882746087864965
1,-1.342388740524789,1.0526315789473684,512.0,0.9500000000000001,0.8692594452998411,-1070.7154426100258,2.0912410988477066
1,-1.3389880555218663,1.0526315789473684,512.0,0.9500000000000001,0.8693803902553191,-1072.2290596297767,2.0941973820894075
1,-1.3355995004354966,1.0526315789473684,512.0,0.9500000000000001,0.869500782351225,-1073.737487075682,2.0971435294446916
1,-1.332222989040652,1.0526315789473684,512.0,0.9500000000000001,0.8696206257086612,-1075.2407608854187,2.1000796111043334
1,-1.32885843602844,1.0526315789473684,512.0,0.9500000000000001,0.8697399243886497,-1076.7389166218743,2.1030056965270982
1,-1.3255057569931714,1.0526315789473684,512.0,0.9500000000000001,0.8698586823941649,-1078.2319894783377,2.1059218544498783
1,-1.3221648684196547,1.0526315789473684,512.0,0.9500000000000001,0.8699769036721364,-1079.7200142836007,2.1088281528976576
1,-1.3188356876707128,1.0526315789473684,512.0,0.9500000000000001,0.8700945921154094,-1081.2030255069728,2.1117246591933063
1,-1.3155181329749188,1.0526315789473684,512.0,0.9500000000000001,0.8702117515646716,-1082.681057263213,2.114611439967213
1,-1.3122121234145447,1.0526315789473684,512.0,0.9500000000000001,0.870328385810341,-1084.1541433173784,2.1174885611667547
1,-1.3089175789137186,1.0526315789473684,512.0,0.9500000000000001,0.8704444985944081,-1085.6223170895923,2.12035608806561
1,-1.3056344202267878,1.0526315789473684,512.0,0.9500000000000001,0.8705600936122442,-1087.0856116597313,2.1232140852729127
1,-1.3023625689268805,1.0526315789473684,512.0,0.9500000000000001,0.8706751745143597,-1088.5440597720383,2.1260626167422623
1,-1.2991019473946654,1.0526315789473684,512.0,0.9500000000000001,0.8707897449081208,-1089.9976938396544,2.128901745780575
1,-1.295852478807303,1.0526315789473684,512.0,0.9500000000000001,0.8709038083594234,-1091.4465459490805,2.131731535056798
1,-1.2926140871275844,1.0526315789473684,512.0,0.9500000000000001,0.8710173683943198,-1092.8906478645636,2.1345520466104757
1,-1.289386697093256,1.0526315789473684,512.0,0.9500000000000001,0.8711304285005995,-1094.3300310324105,2.1373633418601767
1,-1.286170234206524,1.0526315789473684,512.0,0.9500000000000001,0.8712429921293257,-1095.7647265852324,2.140165481611782
1,-1.282964624723736,1.0526315789473684,512.0,0.9500000000000001,0.8713550626963218,-1097.19476534612,2.1429585260666406
1,-1.2797697956452376,1.0526315789473684,512.0,0.9500000000000001,0.8714666435836136,-1098.6201778327502,2.14574253482959
1,-1.2765856747053952,1.0526315789473684,512.0,0.9500000000000001,0.8715777381408261,-1100.0409942614285,2.1485175669168526
1,-1.2734121903627904,1.0526315789473684,512.0,0.9500000000000001,0.8716883496865296,-1101.4572445510619,2.1512836807637927
1,-1.2702492717905738,1.0526315789473684,512.0,0.9500000000000001,0.8717984815095386,-1102.8689583270718,2.154040934232562
1,-1.2670968488669807,1.0526315789473684,512.0,0.9500000000000001,0.8719081368701698,-1104.276164925242,2.1567893846196133
