lnz_0,phase,component,beta,volume,edge_distance,betaOmega,nvec,PE,dens,betaF,S,betaG,betapV,PE_n
-6.37,0,0,1.372288015808758,512.0,436.0,-0.8857938857030188,0.8954034270992524,-0.013456793213011553,0.0017488348185532273,-6.589513716325256,7.914152260916702,-5.703719830622237,0.8857938857030188,-0.015028748836271668
-6.37,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.36,0,0,1.372288015808758,512.0,436.0,-0.8947938300724099,0.9046014572132671,-0.013734982176293617,0.0017667997211196624,-6.6480590979487895,7.9861129323308155,-5.75326526787638,0.8947938300724099,-0.015183462359883732
-6.36,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.35,0,0,1.372288015808758,512.0,436.0,-0.9038862368055358,0.9138960752142917,-0.014018990058582403,0.0017849532719029135,-6.707126314416288,8.05873233518659,-5.803240077610752,0.9038862368055358,-0.01533980770767093
-6.35,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.34,0,0,1.372288015808758,512.0,436.0,-0.9130720770630303,0.9232883395328322,-0.014308940723319315,0.0018032975381500629,-6.766720149701186,8.132016671126905,-5.853648072638156,0.9130720770630303,-0.015497802918814495
-6.34,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.33,0,0,1.372288015808758,512.0,436.0,-0.9223523326523934,0.9327793211361428,-0.014604960738998798,0.001821834611594029,-6.826845435444178,8.205972204554907,-5.904493102791784,0.9223523326523934,-0.01565746624958375
-6.33,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.32,0,0,1.372288015808758,512.0,436.0,-0.931727996154183,0.9423701036968399,-0.014907179440447702,0.0018405666087828905,-6.887507051518211,8.280605263367834,-5.955779055364029,0.931727996154183,-0.01581881617632825
-6.32,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.31,0,0,1.372288015808758,512.0,436.0,-0.9412000710499051,0.9520617837642131,-0.01521572899156452,0.0018594956714144788,-6.948709926602089,8.355922239701492,-6.007509855552184,0.9412000710499051,-0.015981871398519275
-6.31,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.3,0,0,1.372288015808758,512.0,436.0,-0.9507695718516832,0.9618554709382585,-0.0155307444495539,0.0018786239666762862,-7.010459038762712,8.431929590685389,-6.059689466911029,0.9507695718516832,-0.01614665084184027
-6.3,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.29,0,0,1.372288015808758,512.0,436.0,-0.9604375242336303,0.9717522880465476,-0.01585236383069801,0.0018979536875909132,-7.072759416046415,8.508633839209129,-6.112321891812784,0.9604375242336303,-0.016313173661329904
-6.29,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.28,0,0,1.372288015808758,512.0,436.0,-0.9702049651650041,0.9817533713239726,-0.016180728177702986,0.001917487053367134,-7.135616137079552,8.58604157470019,-6.165411171914548,0.9702049651650041,-0.01648145924457788
-6.28,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.27,0,0,1.372288015808758,512.0,436.0,-0.9800729430452229,0.9918598705953504,-0.01651598162865702,0.0019372263097565438,-7.19903433167807,8.664159453912772,-6.218961388632847,0.9800729430452229,-0.01665152721497194
-6.27,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.26,0,0,1.372288015808758,512.0,436.0,-0.990042517840676,1.0020729494610683,-0.016858271487648287,0.001957173729416149,-7.263019181466963,8.742994201728816,-6.272976663626287,0.990042517840676,-0.016823397435002062
-6.26,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.25,0,0,1.372288015808758,512.0,436.0,-1.000114761223404,1.0123937854857479,-0.017207748297080477,0.0019773316122768513,-7.327575920509329,8.822552611970814,-6.3274611592859245,1.000114761223404,-0.016997090009619308
