n_0,component,beta,volume,S,Z,betaE,betaF,betaOmega,betamu,dens,n,betapV,PE_n,betaF_n
259,0,0.6666666666666666,512.0,475.66274041021114,1.147505202328228,-31.968501333333336,-507.6312417435445,-297.203847403011,-0.8124609820097817,0.505859375,259.0,297.203847403011,-2.4351457606177607,-1.9599661843380096
260,0,0.6666666666666666,512.0,474.7510072255543,1.1543585380884238,-33.686927999999966,-508.43793522555427,-300.13321990299016,-0.801171982009862,0.5078125,260.0,300.13321990299016,-2.4443476615384614,-1.9555305200982858
261,0,0.6666666666666666,512.0,473.82266437423084,1.1610030532681899,-35.41092133333336,-509.2335857075642,-303.02179690299755,-0.7900834820098339,0.509765625,261.0,303.02179690299755,-2.453511042145594,-1.9510865352780238
262,0,0.6666666666666666,512.0,472.8577875229073,1.1666674958130039,-37.160314666666636,-510.01810218957394,-305.66688390300703,-0.7799664820097973,0.51171875,262.0,305.66688390300703,-2.4627498931297707,-1.9466339778228012
263,0,0.6666666666666666,512.0,471.8808373382505,1.1721111973497467,-38.912681333333296,-510.7935186715838,-308.2652449029834,-0.7700694820098875,0.513671875,263.0,308.2652449029834,-2.47193544486692,-1.9421806793596341
264,0,0.6666666666666666,512.0,470.8736198202604,1.1788686284204353,-40.684621333333325,-511.5582411535937,-311.2213179029949,-0.758851982009844,0.515625,264.0,311.2213179029949,-2.481162621212121,-1.9377206104302793
265,0,0.6666666666666666,512.0,469.8553546356035,1.185888914728431,-42.45586800000001,-512.3112226356035,-314.2605624030342,-0.7473609820096954,0.517578125,265.0,314.2605624030342,-2.490316233962264,-1.9332498967381264
266,0,0.6666666666666666,512.0,468.7984217842798,1.192926056026358,-44.25454133333329,-513.0529631176131,-317.3183309030112,-0.7358444820097816,0.51953125,266.0,317.3183309030112,-2.499555684210526,-1.9287705380361395
267,0,0.6666666666666666,512.0,467.7314902662897,1.1999375857789636,-46.05142133333334,-513.782911599623,-320.3833354029833,-0.7243429820098868,0.521484375,267.0,320.3833354029833,-2.508715850187266,-1.9242805677888504
268,0,0.6666666666666666,512.0,466.6457277482996,1.207116790682792,-47.8559213333333,-514.5016490816329,-323.5072999029883,-0.7126654820098679,0.5234375,268.0,323.5072999029883,-2.517850305970149,-1.9197822726926599
269,0,0.6666666666666666,512.0,465.5212078969762,1.2147107951784173,-49.68703466666659,-515.2082425636428,-326.75720390299426,-0.7005614820098458,0.525390625,269.0,326.75720390299426,-2.5270652490706316,-1.915272277188263
270,0,0.6666666666666666,512.0,464.36915071231925,1.2215948585666159,-51.533621333333315,-515.9027720456526,-329.83061181298626,-0.6891561490098752,0.52734375,270.0,329.83061181298626,-2.536297896296296,-1.910751007576491
271,0,0.6666666666666666,512.0,463.2057655283292,1.2282881256642795,-53.380789333333325,-516.5865548616625,-332.8660820550197,-0.6779353240097521,0.529296875,271.0,332.8660820550197,-2.545465623616236,-1.9062234496740316
272,0,0.6666666666666666,512.0,462.0118053603387,1.2357713628639857,-55.24683733333336,-517.2586426936721,-336.1298106990041,-0.6659148235098087,0.53125,272.0,336.1298106990041,-2.5546700588235294,-1.9016861863737944
273,0,0.6666666666666666,512.0,460.78686717534885,1.2431573065823458,-57.131517333333306,-517.9183845086822,-339.3819446969804,-0.6539796330098966,0.533203125,273.0,339.3819446969804,-2.5639094358974357,-1.8971369395922424
274,0,0.6666666666666666,512.0,459.5452059596919,1.2507103727591145,-59.02139599999998,-518.5666019596919,-342.69464213599736,-0.641868466509834,0.53515625,274.0,342.69464213599736,-2.5731098321167885,-1.8925788392689484
275,0,0.6666666666666666,512.0,458.28689210836853,1.2585582323237001,-60.915229333333286,-519.2021214417018,-346.1035138890175,-0.6294494820097611,0.537109375,275.0,346.1035138890175,-2.582264887272727,-1.8880077143334613
276,0,0.6666666666666666,512.0,457.00161825704475,1.2659712459747134,-62.823882666666634,-519.8255009237114,-349.4080638890209,-0.6174544820097481,0.5390625,276.0,349.4080638890209,-2.591434144927536,-1.8834257279844615
277,0,0.6666666666666666,512.0,455.687201072388,1.2738245627761495,-64.74982933333331,-520.4370304057213,-352.84940388899344,-0.6050094820098479,0.541015625,277.0,352.84940388899344,-2.600630844765343,-1.8788340447859975
278,0,0.6666666666666666,512.0,454.3479838877311,1.2818540067949857,-66.68753599999997,-521.0355198877311,-356.35541388900606,-0.5923744820098023,0.54296875,278.0,356.35541388900606,-2.609824834532374,-1.874228488804788
279,0,0.6666666666666666,512.0,452.9770300364076,1.2901311304264498,-68.64474933333332,-521.6217793697409,-359.9465853889795,-0.5794809820098976,0.544921875,279.0,359.9465853889795,-2.6190577921146954,-1.8696121124363474
280,0,0.6666666666666666,512.0,451.5997858517509,1.2986638103178003,-70.594696,-522.1944818517509,-363.6258668889841,-0.5663164820098814,0.546875,280.0,363.6258668889841,-2.6281858714285717,-1.8649802923276817
281,0,0.6666666666666666,512.0,450.1774430004274,1.3067730049430344,-72.5769693333333,-522.7544123337607,-367.20321438899265,-0.5535629820098507,0.548828125,281.0,367.20321438899265,-2.6374215444839857,-1.860335986952885
282,0,0.6666666666666666,512.0,448.7427518157706,1.3143059783298519,-74.55885599999999,-523.3016078157706,-370.6342858890182,-0.5413734820097602,0.55078125,282.0,370.6342858890182,-2.6465896595744685,-1.855679460339612
283,0,0.6666666666666666,512.0,447.2815699644469,1.3227017151554785,-76.55558933333333,-523.8371592977802,-374.32458538900045,-0.5283129820098225,0.552734375,283.0,374.32458538900045,-2.655771674911661,-1.851014697165301
284,0,0.6666666666666666,512.0,445.79859111312356,1.3315578270738693,-78.55964266666666,-524.3582337797902,-378.1624228889789,-0.5147739820098991,0.5546875,284.0,378.1624228889789,-2.664927690140845,-1.8463318090837684
285,0,0.6666666666666666,512.0,444.29480459513337,1.3399325873298937,-80.57190266666663,-524.8667072618,-381.8807873890197,-0.5017049820097554,0.556640625,285.0,381.8807873890197,-2.674062645614035,-1.8416375693396492
286,0,0.6666666666666666,512.0,442.7570077438097,1.3490803422692172,-82.60463600000003,-525.3616437438097,-385.8369778889961,-0.4878484820098379,0.55859375,286.0,385.8369778889961,-2.683241097902098,-1.8369288242790551
287,0,0.6666666666666666,512.0,441.195261559153,1.3586380170348076,-84.6471426666667,-525.8424042258197,-389.9291108889898,-0.47356548200986026,0.560546875,287.0,389.9291108889898,-2.6924066689895474,-1.8322034990446678
288,0,0.6666666666666666,512.0,439.6094320411628,1.3674320412813143,-86.69934266666667,-526.3087747078295,-393.82042788901856,-0.46002898200976006,0.5625,288.0,393.82042788901856,-2.701559076388889,-1.8274610232910744
289,0,0.6666666666666666,512.0,438.0036395231725,1.3756699996159794,-88.75882266666667,-526.7624621898392,-397.56862988901804,-0.4470374820097618,0.564453125,289.0,397.56862988901804,-2.7106859307958477,-1.8227074816257411
290,0,0.6666666666666666,512.0,436.38002700518234,1.3846573789274839,-90.82282266666664,-527.202849671849,-401.5506398889703,-0.4332834820099265,0.56640625,290.0,401.5506398889703,-2.7197732206896554,-1.8179408609374104
291,0,0.6666666666666666,512.0,434.7194864871924,1.3948526937765726,-92.90954266666665,-527.629029153859,-405.90213388898263,-0.4183054820098846,0.568359375,291.0,405.90213388898263,-2.72891516838488,-1.8131581757864572
292,0,0.6666666666666666,512.0,433.0255779692021,1.4043033352363476,-95.01388266666663,-528.0394606358687,-410.0565738890135,-0.4040509820097782,0.5703125,292.0,410.0565738890135,-2.73808501369863,-1.8083543172461258
293,0,0.6666666666666666,512.0,431.3172217845454,1.4133502146382335,-97.11990933333323,-528.4371311178786,-414.1116128890024,-0.3901894820098164,0.572265625,293.0,414.1116128890024,-2.7472009010238905,-1.80353969664805
294,0,0.6666666666666666,512.0,429.59085693322174,1.4234429554047738,-99.22898266666664,-528.8198395998884,-418.4922288890035,-0.3752639820098125,0.57421875,294.0,418.4922288890035,-2.756270319727891,-1.7987069374145863
295,0,0.6666666666666666,512.0,427.82850308189825,1.4328609894542068,-101.35915599999998,-529.1876590818982,-422.693991888991,-0.3609954820098551,0.576171875,295.0,422.693991888991,-2.765385538983051,-1.793856471464062
296,0,0.6666666666666666,512.0,426.0373078972415,1.4422891888141705,-103.50452266666662,-529.5418305639081,-426.91759988899446,-0.34670348200984336,0.578125,296.0,426.91759988899446,-2.774516162162162,-1.7889926708240138
297,0,0.6666666666666666,512.0,424.2263767125846,1.4530453514781778,-105.6546893333333,-529.8810660459179,-431.55446938901883,-0.33106598200976123,0.580078125,297.0,431.55446938901883,-2.783609542087542,-1.784111333487939
298,0,0.6666666666666666,512.0,422.3883198612609,1.4635469459362915,-107.81564266666669,-530.2039625279276,-436.1369898890149,-0.3156609820097742,0.58203125,298.0,436.1369898890149,-2.7926961879194634,-1.7792079279460657
299,0,0.6666666666666666,512.0,420.5134253432709,1.4733054411003326,-109.99896266666656,-530.5123880099375,-440.5183268889994,-0.3009834820098263,0.583984375,299.0,440.5183268889994,-2.801834260869565,-1.7742889231101588
300,0,0.6666666666666666,512.0,418.6251334919473,1.4836916162966338,-112.18079599999999,-530.8059294919473,-445.10748488899014,-0.2856614820098571,0.5859375,300.0,445.10748488899014,-2.81090398,-1.769353098306491
301,0,0.6666666666666666,512.0,416.71428830729053,1.4953512288670787,-114.36942266666665,-531.0837109739572,-450.1007198889907,-0.2690464820098555,0.587890625,301.0,450.1007198889907,-2.819947289036545,-1.7643977108769342
302,0,0.6666666666666666,512.0,414.7599997893003,1.506236810890771,-116.58402266666667,-531.344022455967,-454.88351688901287,-0.2531804820097818,0.58984375,302.0,454.88351688901287,-2.829059715231788,-1.759417292900553
303,0,0.6666666666666666,512.0,412.8076226046435,1.5166981976534797,-118.78244933333326,-531.5900719379767,-459.55955388900435,-0.2377244820098099,0.591796875,303.0,459.55955388900435,-2.8380319273927395,-1.7544226796632896
304,0,0.6666666666666666,512.0,410.80430875332,1.5274596739769428,-121.01516266666658,-531.8194714199866,-464.34774088899064,-0.22194648200985512,0.59375,304.0,464.34774088899064,-2.847114289473684,-1.749406155986798
305,0,0.6666666666666666,512.0,408.78525556866316,1.5384851734066272,-123.2487093333333,-532.0339649019965,-469.2379778890213,-0.20588848200975463,0.595703125,305.0,469.2379778890213,-2.856141193442623,-1.7443736554163818
306,0,0.6666666666666666,512.0,406.72675905067274,1.550632823166616,-125.50448933333337,-532.2312483840061,-474.4936438889845,-0.1886849820098746,0.59765625,306.0,474.4936438889845,-2.8652180849673203,-1.7393178051764906
307,0,0.6666666666666666,512.0,404.6568255326829,1.5617782267751628,-127.75450933333332,-532.4113348660162,-479.46591561997496,-0.17246064900990632,0.599609375,307.0,479.46591561997496,-2.8742077003257327,-1.734238875785069
308,0,0.6666666666666666,512.0,402.55089368202596,1.5724963925487212,-130.02527599999996,-532.5761696820259,-484.3288889050061,-0.15664701550980453,0.6015625,308.0,484.3288889050061,-2.8832399805194804,-1.7291434080585257
309,0,0.6666666666666666,512.0,400.4129795637025,1.5846398017232937,-132.31164933333332,-532.7246288970358,-489.65369873249773,-0.13938812350983198,0.603515625,309.0,489.65369873249773,-2.8922895598705503,-1.7240279252331256
310,0,0.6666666666666666,512.0,398.26187659571235,1.596596115341913,-134.59306933333323,-532.8549459290456,-494.944795755993,-0.12229080700984696,0.60546875,310.0,494.944795755993,-2.901256787096774,-1.71888692235176
311,0,0.6666666666666666,512.0,396.07180517772224,1.6078573139774721,-136.89740533333327,-532.9692105110555,-500.0436246469938,-0.1058700510098447,0.607421875,311.0,500.0436246469938,-2.9102768745980705,-1.7137273649873168
312,0,0.6666666666666666,512.0,393.8629100310653,1.619478569602626,-139.20377599999995,-533.0666860310653,-505.2773137160193,-0.08906850100976271,0.609375,312.0,505.2773137160193,-2.919248923076923,-1.7085470706123886
313,0,0.6666666666666666,512.0,391.64851151307505,1.6320226761789927,-141.49883599999998,-533.147347513075,-510.8230976440247,-0.07132348200974548,0.611328125,313.0,510.8230976440247,-2.9281094376996806,-1.7033461581887381
314,0,0.6666666666666666,512.0,389.3865169950848,1.6446654128789622,-143.822816,-533.2093329950848,-516.4249396439941,-0.0534534820098429,0.61328125,314.0,516.4249396439941,-2.937051668789809,-1.698118894888805
315,0,0.6666666666666666,512.0,387.0901784770947,1.6563021671237934,-146.16407600000002,-533.2542544770947,-521.7351826439949,-0.036568482009840864,0.615234375,315.0,521.7351826439949,-2.9460194095238097,-1.692870649133634
316,0,0.6666666666666666,512.0,384.7594206257711,1.669030271025396,-148.52304933333335,-533.2824699591044,-527.4135656440251,-0.018572482009744817,0.6171875,316.0,527.4135656440251,-2.9550144746835443,-1.6876027530351407
317,0,0.6666666666666666,512.0,382.4096767744476,1.682424271747593,-150.88172266666663,-533.2913994411142,-533.328494143987,0.00011701799013508207,0.619140625,317.0,533.328494143987,-2.9639513690851733,-1.6823072537574582
318,0,0.6666666666666666,512.0,380.0620265897909,1.6956646812704375,-153.2202093333333,-533.2822359231242,-539.2213686439991,0.01867651799017267,0.62109375,318.0,539.2213686439991,-2.9727368364779876,-1.6769881632802648
319,0,0.6666666666666666,512.0,377.66406373846723,1.7089582966896595,-155.58998266666663,-533.2540464051339,-545.1576966440014,0.03731551799018007,0.623046875,319.0,545.1576966440014,-2.981614338557994,-1.6716427786994792
320,0,0.6666666666666666,512.0,375.2426088871439,1.7217087832624025,-157.96499599999993,-533.2076048871438,-550.9468106439688,0.055435017990077995,0.625,320.0,550.9468106439688,-2.99046091875,-1.6662737652723245
321,0,0.6666666666666666,512.0,372.7947003691538,1.7344871873644432,-160.3484759999999,-533.1431763691537,-556.7703871439862,0.07360501799013264,0.626953125,321.0,556.7703871439862,-2.9992919439252335,-1.6608821693743105
322,0,0.6666666666666666,512.0,370.28664551783027,1.7479850827454104,-162.77374933333328,-533.0603948511636,-562.8511966440221,0.09251801799024406,0.62890625,322.0,562.8511966440221,-3.008262807453416,-1.6554670647551664
323,0,0.6666666666666666,512.0,367.7670309998399,1.7626232202600238,-165.19110933333332,-532.9581403331732,-569.3273001439877,0.11259801799013758,0.630859375,323.0,569.3273001439877,-3.017141374613003,-1.650025202269886
324,0,0.6666666666666666,512.0,365.2293361485167,1.7779306007530522,-167.60586266666655,-532.8351988151833,-576.0495146439889,0.13337751799014086,0.6328125,324.0,576.0495146439889,-3.0259530679012343,-1.6445530827629113
325,0,0.6666666666666666,512.0,362.64910929719304,1.7922004342892974,-170.0422759999999,-532.6913852971929,-582.4651411440217,0.1531500179902423,0.634765625,325.0,582.4651411440217,-3.0348105046153844,-1.6390504162990551
326,0,0.6666666666666666,512.0,360.07692277920285,1.8046192473741838,-172.45197599999995,-532.5288987792028,-588.3058746439839,0.17109501799012605,0.63671875,326.0,588.3058746439839,-3.0434906871165643,-1.6335242293840577
327,0,0.6666666666666666,512.0,357.43613259454605,1.8174402083915162,-174.91306266666663,-532.3491952612127,-594.3029481440258,0.18946101799025428,0.638671875,327.0,594.3029481440258,-3.052353498470948,-1.627979190401262
328,0,0.6666666666666666,512.0,354.8111807432223,1.831982483670734,-177.338796,-532.1499767432223,-600.8902546440007,0.20957401799017816,0.640625,328.0,600.8902546440007,-3.0610005914634146,-1.6224084656805557
329,0,0.6666666666666666,512.0,352.13398455856577,1.847139172170163,-179.79606266666656,-531.9300472252323,-607.7087876439837,0.23033051799012583,0.642578125,329.0,607.7087876439837,-3.069738887537994,-1.6168086541800375
330,0,0.6666666666666666,512.0,349.4317197072421,1.8634787625575968,-182.25759599999992,-531.689315707242,-614.947991644007,0.2522990179901967,0.64453125,330.0,614.947991644007,-3.078443618181818,-1.6111797445674
331,0,0.6666666666666666,512.0,346.6919198559186,1.8800419702235134,-184.7335293333333,-531.4254491892519,-622.2938921439829,0.274527017990124,0.646484375,331.0,622.2938921439829,-3.087161009063444,-1.6055149522333896
332,0,0.6666666666666666,512.0,343.9360656712619,1.8947075832650468,-187.2041959999999,-531.1402616712618,-629.0429176439956,0.294887517990162,0.6484375,332.0,629.0429176439956,-3.095802090361446,-1.5998200652748849
333,0,0.6666666666666666,512.0,341.16794481993827,1.909934141573599,-189.66772933333334,-530.8356741532716,-636.0080691440085,0.3158330179902009,0.650390625,333.0,636.0080691440085,-3.1043591411411415,-1.5941011235833982
334,0,0.6666666666666666,512.0,338.31553296861466,1.9253576067186717,-192.19306266666672,-530.5085956352814,-643.0694406440364,0.3370085179902844,0.65234375,334.0,643.0694406440364,-3.113142497005988,-1.5883490887283873
335,0,0.6666666666666666,512.0,335.475261117291,1.9411941287880552,-194.68639600000006,-530.161657117291,-650.3000331439985,0.35862201799017157,0.654296875,335.0,650.3000331439985,-3.1217301313432837,-1.5825721107978836
336,0,0.6666666666666666,512.0,332.6050222659677,1.957597992988049,-197.18632933333333,-529.791351599301,-657.7529256439844,0.3808380179901292,0.65625,336.0,657.7529256439844,-3.1302961130952385,-1.5767599749979198
337,0,0.6666666666666666,512.0,329.6952517479775,1.972679843207287,-199.70472933333326,-529.3999810813108,-664.7931071608557,0.4017600180401928,0.658203125,337.0,664.7931071608557,-3.1388934540059346,-1.5709198251670944
338,0,0.6666666666666666,512.0,326.76290222988746,1.987840774144397,-202.2249293333332,-528.9878315632207,-671.8901816608062,0.42278801804019395,0.66015625,338.0,671.8901816608062,-3.1474479112426033,-1.5650527561042031
339,0,0.6666666666666666,512.0,323.7908090452305,2.0037817633467605,-204.7635959999999,-528.5544050452304,-679.2820177745518,0.4446242263401814,0.662109375,339.0,679.2820177745518,-3.1560336106194686,-1.5591575370065793
340,0,0.6666666666666666,512.0,320.78398711054035,2.0205655864359056,-207.31459599999994,-528.0985831105403,-686.9922993882079,0.46733445964019893,0.6640625,340.0,686.9922993882079,-3.164623217647059,-1.5532311267957066
341,0,0.6666666666666666,512.0,317.76900679261666,2.0378499797386995,-209.85072933333333,-527.61973612595,-694.9068430908965,0.4905780262901658,0.666015625,341.0,694.9068430908965,-3.173097049853373,-1.5472719534485337
342,0,0.6666666666666666,512.0,314.69476439129335,2.054690869475401,-212.4226626666666,-527.11742705796,-702.7042773605871,0.5134118429901378,0.66796875,342.0,702.7042773605871,-3.18167834502924,-1.541279026485263
343,0,0.6666666666666666,512.0,311.6122631066364,2.0712937558298856,-214.9806493333333,-526.5929124399697,-710.4537582496507,0.536037451340178,0.669921875,343.0,710.4537582496507,-3.190148612244898,-1.5352563044897076
344,0,0.6666666666666666,512.0,308.49895615527964,2.089043506442678,-217.54639599999996,-526.0453521552796,-718.6309662162813,0.5598419013401212,0.671875,344.0,718.6309662162813,-3.198603470930233,-1.529201605102557
345,0,0.6666666666666666,512.0,305.3837659706229,2.1063608256344843,-220.08946266666658,-525.4732286372895,-726.6944848438972,0.5832500179901672,0.673828125,345.0,726.6944848438972,-3.2069107072463767,-1.5231108076443174
346,0,0.6666666666666666,512.0,302.2074561192993,2.1233159200690723,-222.67139599999996,-524.8788521192993,-734.6673083438991,0.6063250179901729,0.67578125,346.0,734.6673083438991,-3.2153384219653183,-1.5169909020788996
347,0,0.6666666666666666,512.0,299.00451593464254,2.1423109202994217,-225.2560626666666,-524.2605786013091,-743.3818893438993,0.6314735179901731,0.677734375,347.0,743.3818893438993,-3.223729377521614,-1.5108374023092481
348,0,0.6666666666666666,512.0,295.78797574998566,2.1608249234020414,-227.82792933333326,-523.6159050833189,-751.9670733439104,0.6561815179902055,0.6796875,348.0,751.9670733439104,-3.2320169367816094,-1.504643405411836
349,0,0.6666666666666666,512.0,292.546752898662,2.178102473764794,-230.4014626666667,-522.9482155653287,-760.1577633439131,0.6796835179902132,0.681640625,349.0,760.1577633439131,-3.240264166189112,-1.4984189557745808
350,0,0.6666666666666666,512.0,289.2455420473385,2.196359055268277,-233.01099599999998,-522.2565380473385,-768.7256693438969,0.7041975179901669,0.68359375,350.0,768.7256693438969,-3.248618554285714,-1.49216153727811
351,0,0.6666666666666666,512.0,285.9302245293485,2.214668952546672,-235.6095959999999,-521.5398205293484,-777.3488023438817,0.7288005179901234,0.685546875,351.0,777.3488023438817,-3.256878615384615,-1.485868434556548
352,0,0.6666666666666666,512.0,282.5872076780249,2.233657452681518,-238.21172933333332,-520.7989370113582,-786.2474233438943,0.7541150179901592,0.6875,352.0,786.2474233438943,-3.2651068011363638,-1.4795424346913586
353,0,0.6666666666666666,512.0,279.2179944933681,2.2528878281696807,-240.81359599999996,-520.0315904933681,-795.2694033438972,0.7797105179901678,0.689453125,353.0,795.2694033438972,-3.2732872351274787,-1.473177310179513
354,0,0.6666666666666666,512.0,275.8086533087113,2.2721208117059546,-243.4308626666666,-519.2395159753779,-804.330767343908,0.8053425179901978,0.69140625,354.0,804.330767343908,-3.281486706214689,-1.4667782937157567
355,0,0.6666666666666666,512.0,272.3680427907211,2.2919255967434258,-246.05286266666656,-518.4209054573877,-813.6335868439162,0.8315850179902213,0.693359375,355.0,813.6335868439162,-3.2896599830985913,-1.4603405787532047
356,0,0.6666666666666666,512.0,268.9038166060641,2.3121001582694483,-248.6725293333334,-517.5763459393975,-823.1076563439235,0.8582340179902417,0.6953125,356.0,823.1076563439235,-3.2977775112359553,-1.4538661402792064
357,0,0.6666666666666666,512.0,265.4021747547406,2.332360383316242,-251.3022626666666,-516.7044374214072,-832.6526568438983,0.8850090179901713,0.697265625,357.0,832.6526568438983,-3.3058918599439773,-1.4473513653260706
358,0,0.6666666666666666,512.0,261.86879857008387,2.3500003166029835,-253.93752933333326,-515.8063279034171,-841.3001133438681,0.9092005179900866,0.69921875,358.0,841.3001133438681,-3.313984061452514,-1.440799798612897
359,0,0.6666666666666666,512.0,258.30630705209376,2.3691989605678865,-256.57972933333326,-514.886036385427,-850.5424268438712,0.9349760179900954,0.701171875,359.0,850.5424268438712,-3.322060150417827,-1.434222942577791
360,0,0.6666666666666666,512.0,254.7391798674371,2.3910935620664464,-259.19719599999985,-513.9363758674369,-860.7936823439206,0.9634925179902325,0.703125,360.0,860.7936823439206,-3.3299883166666664,-1.4276010440762137
361,0,0.6666666666666666,512.0,251.12385534944656,2.412838218404172,-261.835196,-512.9590513494466,-871.034596843906,0.9918990179901925,0.705078125,361.0,871.034596843906,-3.3379578781163435,-1.4209392004139794
362,0,0.6666666666666666,512.0,247.47898183145662,2.435870658408533,-264.47359599999993,-511.95257783145655,-881.7851783438889,1.0216370179901446,0.70703125,362.0,881.7851783438889,-3.3458850662983424,-1.4142336404183882
363,0,0.6666666666666666,512.0,243.80858131346633,2.455674348192553,-267.10719599999993,-510.91577731346626,-891.4097883938969,1.048192867990167,0.708984375,363.0,891.4097883938969,-3.3537487438016527,-1.4074814802023865
364,0,0.6666666666666666,512.0,240.12452942880952,2.4760795424283195,-269.7316626666667,-509.8561920954762,-901.2929534439083,1.0753757179901982,0.7109375,364.0,901.2929534439083,-3.361531576923077,-1.4007038244381216
365,0,0.6666666666666666,512.0,236.3664965441526,2.4980096512162904,-272.3985293333333,-508.76502587748587,-911.773522693946,1.1041328679903017,0.712890625,365.0,911.773522693946,-3.369446010958904,-1.3938767832259886
366,0,0.6666666666666666,512.0,232.59986369282888,2.51966247692917,-275.04806266666674,-507.6479263594956,-922.1964665560762,1.1326462846901109,0.71484375,366.0,922.1964665560762,-3.3772461584699456,-1.3870161922390591
367,0,0.6666666666666666,512.0,228.78365730810572,2.5425303998347775,-277.71607599999993,-506.49973330810565,-933.1086567393634,1.1624221346900754,0.716796875,367.0,933.1086567393634,-3.3850793297002726,-1.380108265144702
368,0,0.6666666666666666,512.0,224.94299275678213,2.5651351004980607,-280.38008933333333,-505.32308209011546,-943.9697169832863,1.191974551340138,0.71875,368.0,943.9697169832863,-3.3928536250000003,-1.3731605491579224
369,0,0.6666666666666666,512.0,221.09432153875878,2.586977041561331,-283.0214626666666,-504.11578420542537,-954.5945283361311,1.2208096046902597,0.720703125,369.0,954.5945283361311,-3.4004937506775064,-1.3661674368710714
370,0,0.6666666666666666,512.0,217.22489354740162,2.6074915102071654,-285.6565693333333,-502.88146288073494,-964.7718587766512,1.2483524213403143,0.72265625,370.0,964.7718587766512,-3.4080671729729732,-1.3591390888668513
371,0,0.6666666666666666,512.0,213.3019766960781,2.6310915081861164,-288.31710266666664,-501.61907936274474,-976.1349495370492,1.279018517990039,0.724609375,371.0,976.1349495370492,-3.4157025714285716,-1.3520729901960775
372,0,0.6666666666666666,512.0,209.30518984475486,2.6549189638093607,-291.018236,-500.32342584475487,-987.6298545370821,1.309963517990127,0.7265625,372.0,987.6298545370821,-3.4234606290322582,-1.3449554458192334
373,0,0.6666666666666666,512.0,205.29691632676463,2.676269353986977,-293.70223599999986,-498.9991523267645,-998.2484690371424,1.3384700179902893,0.728515625,373.0,998.2484690371424,-3.43110818766756,-1.3377993359966875
374,0,0.6666666666666666,512.0,201.28344980877432,2.7002755950189963,-296.36303599999997,-497.6464858087743,-1009.9030725371047,1.3696700179901882,0.73046875,374.0,1009.9030725371047,-3.438621802139038,-1.3306055770288083
375,0,0.6666666666666666,512.0,197.26024295745083,2.7249100174323355,-298.9995693333333,-496.2598122907841,-1021.8412565371259,1.4015505179902448,0.732421875,375.0,1021.8412565371259,-3.4459982773333335,-1.323359499442091
376,0,0.6666666666666666,512.0,193.1944154394605,2.74857184983269,-301.6489693333333,-494.8433847727938,-1033.4630155370915,1.4324990179901533,0.734375,376.0,1033.4630155370915,-3.4533868457446806,-1.3160728318425368
377,0,0.6666666666666666,512.0,189.07724492147054,2.77328407834759,-304.31756933333327,-493.3948142548038,-1045.5280975370415,1.4645445179900207,0.736328125,377.0,1045.5280975370415,-3.4608126100795755,-1.3087395603575698
378,0,0.6666666666666666,512.0,184.9191264034804,2.7991585887224466,-306.99516933333337,-491.91429573681376,-1058.0819465370848,1.4977980179901351,0.73828125,378.0,1058.0819465370848,-3.468234798941799,-1.3013605707323115
379,0,0.6666666666666666,512.0,180.77184888549027,2.8256458536599944,-309.62736933333326,-490.39921821882353,-1070.919778537138,1.5317165179902759,0.740234375,379.0,1070.919778537138,-3.4754381372031657,-1.293929335669719
380,0,0.6666666666666666,512.0,176.55342670083326,2.8499481566765863,-312.29743599999995,-488.8508627008332,-1082.9802995371028,1.5634985179901832,0.7421875,380.0,1082.9802995371028,-3.482753036842105,-1.2864496386864033
381,0,0.6666666666666666,512.0,172.27945184950977,2.873518732380739,-314.9927693333334,-487.27222118284317,-1094.8106370370615,1.5945890179900744,0.744140625,381.0,1094.8106370370615,-3.4901290131233598,-1.2789297143906644
382,0,0.6666666666666666,512.0,168.0307153315198,2.898238184652169,-317.63096933333327,-485.66168466485306,-1107.1269865371287,1.6268725179902503,0.74609375,382.0,1107.1269865371287,-3.4972420261780104,-1.271365666661919
383,0,0.6666666666666666,512.0,163.72824014686273,2.923173930384196,-320.29023599999994,-484.01847614686267,-1119.5756153371472,1.659418117990299,0.748046875,383.0,1119.5756153371472,-3.504400402088773,-1.2637558123938972
384,0,0.6666666666666666,512.0,159.3892124288725,2.949370285773734,-322.95363599999996,-482.34284842887246,-1132.558189737114,1.6932691179902122,0.75,384.0,1132.558189737114,-3.5115376406250003,-1.256101167783522
385,0,0.6666666666666666,512.0,155.04090191088233,2.9746996619144266,-325.5910359999999,-480.63193791088224,-1145.2593698370542,1.7263050179900574,0.751953125,385.0,1145.2593698370542,-3.5185365038961036,-1.2483946439243694
386,0,0.6666666666666666,512.0,150.64026905955916,3.0002471039820304,-328.2499693333332,-478.89023839289234,-1158.0953821370638,1.7595988179900814,0.75390625,386.0,1158.0953821370638,-3.5255827823834194,-1.240648285991949
387,0,0.6666666666666666,512.0,146.22297094156875,3.0283183760648886,-330.88976933333333,-477.1127402749021,-1171.959211537112,1.7954689179902061,0.755859375,387.0,1171.959211537112,-3.532518485788114,-1.2328494580746823
388,0,0.6666666666666666,512.0,141.74719789024527,3.057153415301877,-333.55210266666666,-475.29930055691193,-1186.1755251371283,1.8321552179902483,0.7578125,388.0,1186.1755251371283,-3.539505551546392,-1.2249981973116286
